"pos","call_count","call_ratio","run_count","not_run_count"
"1","32","30.5","8","18"
"2","25","23.8","13","13"
"3","16","15.2","11","15"
"4","9","8.6","10","16"
"5","8","7.6","15","11"
"6","8","7.6","15","11"
"7","4","3.8","17","9"
"8","3","2.9","14","12"
