"full_name","is_generator","coverage_ratio","run_lines_count","executable_lines_count","total_tests","total_calls","total_exceptions","total_paths","top1_path_calls","top1_path_ratio","top1_path_run_lines","top1_path_run_lines_ratio","top2_path_calls","top2_path_ratio","top2_path_run_lines","top2_path_run_lines_ratio"
"pathlib.Path.write_text","False","100.0","6","6","2","12","2","2","10","83.3","4","66.7","2","16.7","3","50.0"
"pathlib.Path.read_text","False","100.0","3","3","1","4","0","1","4","100.0","3","100.0","-1","-1","-1","-1"
"pathlib.Path.readlink","False","100.0","2","2","1","8","2","2","6","75.0","2","100.0","2","25.0","1","50.0"
"pathlib.Path.rename","False","100.0","2","2","1","4","0","1","4","100.0","2","100.0","-1","-1","-1","-1"
"pathlib.Path.replace","False","100.0","2","2","1","4","0","1","4","100.0","2","100.0","-1","-1","-1","-1"
"pathlib.Path.resolve.<locals>.check_eloop","False","100.0","3","3","5","31","8","2","23","74.2","2","66.7","8","25.8","3","100.0"
"pathlib.Path.unlink","False","100.0","5","5","3","12","8","3","6","50.0","5","100.0","4","33.3","2","40.0"
"pathlib.Path.rmdir","False","100.0","1","1","1","2","0","1","2","100.0","1","100.0","-1","-1","-1","-1"
"pathlib.Path.samefile","False","100.0","6","6","1","20","16","5","8","40.0","1","16.7","4","20.0","6","100.0"
"pathlib.Path.__enter__","False","100.0","1","1","1","4","0","1","4","100.0","1","100.0","-1","-1","-1","-1"
"pathlib.Path.__exit__","False","100.0","1","1","1","4","0","1","4","100.0","1","100.0","-1","-1","-1","-1"
"pathlib.PurePath.__bytes__","False","100.0","1","1","3","12","0","1","12","100.0","1","100.0","-1","-1","-1","-1"
"pathlib.PurePath.as_posix","False","100.0","2","2","10","253","0","1","253","100.0","2","100.0","-1","-1","-1","-1"
"pathlib.PurePath.as_uri","False","100.0","3","3","4","25","10","2","15","60.0","2","66.7","10","40.0","2","66.7"
"pathlib._PosixFlavour.make_uri","False","100.0","2","2","2","8","0","1","8","100.0","2","100.0","-1","-1","-1","-1"
"pathlib.PurePath.is_relative_to","False","100.0","5","5","2","147","70","3","77","52.4","3","60.0","62","42.2","4","80.0"
"pathlib.PurePath.relative_to","False","100.0","20","20","4","303","140","9","84","27.7","14","70.0","74","24.4","14","70.0"
"pathlib.PurePath.is_reserved","False","100.0","1","1","2","32","0","1","32","100.0","1","100.0","-1","-1","-1","-1"
"pathlib._PosixFlavour.is_reserved","False","100.0","1","1","1","8","0","1","8","100.0","1","100.0","-1","-1","-1","-1"
"pathlib.PurePath.joinpath","False","100.0","1","1","3","29","0","1","29","100.0","1","100.0","-1","-1","-1","-1"
"pathlib.PurePath.match","False","100.0","20","20","3","107","6","8","29","27.1","12","60.0","25","23.4","12","60.0"
"pathlib._PosixFlavour.casefold","False","100.0","1","1","2","116","0","1","116","100.0","1","100.0","-1","-1","-1","-1"
"pathlib.PurePath.__lt__","False","100.0","3","3","3","37","0","2","32","86.5","2","66.7","5","13.5","2","66.7"
"pathlib.PurePath.__gt__","False","100.0","3","3","3","34","0","2","32","94.1","2","66.7","2","5.9","2","66.7"
"pathlib._PathParents.__init__","False","100.0","4","4","0","11","0","1","11","100.0","4","100.0","-1","-1","-1","-1"
"pathlib._PathParents.__len__","False","100.0","3","3","2","558","0","2","330","59.1","2","66.7","228","40.9","2","66.7"
"pathlib._PathParents.__getitem__","False","100.0","8","8","2","300","30","4","180","60.0","5","62.5","66","22.0","2","25.0"
"pathlib.PurePath.__repr__","False","100.0","1","1","7","94","0","1","94","100.0","1","100.0","-1","-1","-1","-1"
"pathlib.PurePath.with_name","False","100.0","8","8","4","130","70","4","60","46.2","6","75.0","30","23.1","2","25.0"
"pathlib.PurePath.with_stem","False","100.0","1","1","2","67","35","1","67","100.0","1","100.0","-1","-1","-1","-1"
"pathlib.PurePath.with_suffix","False","100.0","14","14","2","91","63","5","36","39.6","3","21.4","16","17.6","6","42.9"
"pathlib._WindowsFlavour.casefold_parts","False","100.0","1","1","4","807","0","1","807","100.0","1","100.0","-1","-1","-1","-1"
"pathlib.PurePath.__le__","False","100.0","3","3","1","4","0","2","2","50.0","2","66.7","2","50.0","2","66.7"
"pathlib.PurePath.__ge__","False","100.0","3","3","1","4","0","2","2","50.0","2","66.7","2","50.0","2","66.7"
"pathlib._WindowsFlavour.make_uri","False","100.0","6","6","1","7","0","2","4","57.1","5","83.3","3","42.9","3","50.0"
"pathlib._WindowsFlavour.casefold","False","100.0","1","1","3","53","0","1","53","100.0","1","100.0","-1","-1","-1","-1"
"pathlib._WindowsFlavour.is_reserved","False","100.0","6","6","1","24","0","3","22","91.7","4","66.7","1","4.2","2","33.3"
