"full_name","is_generator","coverage_ratio","run_lines_count","executable_lines_count","total_tests","total_calls","total_exceptions","total_paths","top1_path_calls","top1_path_ratio","top1_path_run_lines","top1_path_run_lines_ratio","top2_path_calls","top2_path_ratio","top2_path_run_lines","top2_path_run_lines_ratio"
"rich.console.Console.render_str","False","72.7","24","33","65","1274","0","4","1053","82.7","14","42.4","219","17.2","16","48.5"
"rich.markup.render","False","89.3","75","84","77","1420","5","10","1196","84.2","5","6.0","132","9.3","28","33.3"
"rich._emoji_replace._emoji_replace","False","37.5","6","16","77","1737","0","1","1737","100.0","6","37.5","-1","-1","-1","-1"
"rich.text.Text.__init__","False","52.6","10","19","231","16024","0","1","16024","100.0","10","52.6","-1","-1","-1","-1"
"rich.control.strip_control_codes","False","33.3","1","3","232","18000","0","1","18000","100.0","1","33.3","-1","-1","-1","-1"
"rich.protocol.is_renderable","False","100.0","4","4","27","2943","0","2","2811","95.5","4","100.0","132","4.5","2","50.0"
"rich.text.Text.__rich_measure__","False","77.8","7","9","1","1124","0","1","1124","100.0","7","77.8","-1","-1","-1","-1"
"rich.cells.cell_len","False","100.0","5","5","154","47801","0","2","47800","100.0","2","40.0","1","0.0","4","80.0"
"rich.measure.Measurement.normalize","False","100.0","3","3","0","4858","0","1","4858","100.0","3","100.0","-1","-1","-1","-1"
"rich.measure.Measurement.with_maximum","False","100.0","2","2","20","4238","0","1","4238","100.0","2","100.0","-1","-1","-1","-1"
"rich.constrain.Constrain.__init__","False","100.0","2","2","29","46","0","1","46","100.0","2","100.0","-1","-1","-1","-1"
"rich.constrain.Constrain.__rich_console__","True","66.7","4","6","10","45","0","2","40","88.9","3","50.0","5","11.1","2","33.3"
"rich.console.ConsoleOptions.update_width","False","100.0","3","3","52","1036","0","1","1036","100.0","3","100.0","-1","-1","-1","-1"
"rich.text.Text.__str__","False","100.0","1","1","147","1758","0","1","1758","100.0","1","100.0","-1","-1","-1","-1"
"rich.highlighter.Highlighter.__call__","False","100.0","7","7","104","394","1","3","307","77.9","4","57.1","86","21.8","5","71.4"
"rich.highlighter.RegexHighlighter.highlight","False","100.0","3","3","109","469","0","1","469","100.0","3","100.0","-1","-1","-1","-1"
"rich.text.Text.highlight_regex","False","81.0","17","21","111","2015","0","4","1595","79.2","6","28.6","400","19.9","13","61.9"
"rich.text.Text.copy_styles","False","100.0","1","1","63","221","0","1","221","100.0","1","100.0","-1","-1","-1","-1"
"rich.text.Text.__rich_console__","True","85.7","12","14","115","1117","1","1","1117","100.0","12","85.7","-1","-1","-1","-1"
"rich._pick.pick_bool","False","100.0","5","5","135","2332","0","2","2331","100.0","4","80.0","1","0.0","4","80.0"
"rich.text.Text.wrap","False","74.1","20","27","127","1129","0","3","908","80.4","18","66.7","220","19.5","17","63.0"
"rich.containers.Lines.__init__","False","100.0","1","1","139","4349","0","1","4349","100.0","1","100.0","-1","-1","-1","-1"
"rich.text.Text.split","False","61.9","13","21","136","1241","0","5","1016","81.9","4","19.0","200","16.1","9","42.9"
"rich.text.Text.copy","False","100.0","10","10","130","2600","0","1","2600","100.0","10","100.0","-1","-1","-1","-1"
"rich.containers.Lines.__iter__","False","100.0","1","1","136","7801","0","1","7801","100.0","1","100.0","-1","-1","-1","-1"
"rich.text.Text.__contains__","False","100.0","5","5","128","1751","0","3","1749","99.9","2","40.0","1","0.1","3","60.0"
"rich._wrap.divide_line","False","100.0","24","24","95","1464","0","9","1173","80.1","9","37.5","206","14.1","6","25.0"
"rich._wrap.words","True","100.0","7","7","95","1464","0","2","1258","85.9","7","100.0","206","14.1","3","42.9"
"rich.text.Text.divide","False","90.7","49","54","114","1697","0","10","1382","81.4","3","5.6","64","3.8","43","79.6"
"rich.text.Text.rstrip_end","False","100.0","7","7","128","1894","0","3","1853","97.8","2","28.6","25","1.3","5","71.4"
"rich.text.Text.__len__","False","100.0","1","1","185","8956","0","1","8956","100.0","1","100.0","-1","-1","-1","-1"
"rich.containers.Lines.justify","False","88.6","39","44","128","1750","0","6","955","54.6","5","11.4","572","32.7","4","9.1"
"rich.text.Text.truncate","False","73.3","11","15","133","2857","0","5","2396","83.9","5","33.3","345","12.1","8","53.3"
"rich.containers.Lines.extend","False","100.0","1","1","127","1746","0","1","1746","100.0","1","100.0","-1","-1","-1","-1"
"rich.containers.Lines.__len__","False","100.0","1","1","130","1768","0","1","1768","100.0","1","100.0","-1","-1","-1","-1"
"rich.text.Text.join","False","69.6","16","23","128","1353","0","2","1064","78.6","15","65.2","289","21.4","16","69.6"
"rich.text.Text.blank_copy","False","100.0","9","9","130","1392","0","1","1392","100.0","9","100.0","-1","-1","-1","-1"
"rich._loop.loop_last","True","100.0","9","9","97","1942","8","3","1277","65.8","5","55.6","658","33.9","7","77.8"
"rich.text.Text.render","True","82.1","32","39","118","1260","1","5","610","48.4","28","71.8","439","34.8","7","17.9"
"rich.segment.Segment.__bool__","False","100.0","1","1","2","352","0","1","352","100.0","1","100.0","-1","-1","-1","-1"
"rich.console.Console.__exit__","False","100.0","1","1","207","624","1","1","624","100.0","1","100.0","-1","-1","-1","-1"
"rich.console.Console._exit_buffer","False","100.0","2","2","211","685","1","1","685","100.0","2","100.0","-1","-1","-1","-1"
"rich.console.Console._check_buffer","False","48.8","21","43","211","688","1","7","336","48.8","4","9.3","307","44.6","11","25.6"
"rich.console.Console._render_buffer","False","100.0","18","18","209","411","0","6","206","50.1","17","94.4","126","30.7","12","66.7"
"rich.align.Align.__rich_console__.<locals>.blank_lines","True","100.0","3","3","4","14","4","3","8","57.1","3","100.0","3","21.4","1","33.3"
"rich.console.Console.get_style","False","86.7","13","15","150","9227","6","5","3467","37.6","5","33.3","3397","36.8","2","13.3"
"rich.style.Style.__bool__","False","100.0","1","1","152","12182","0","1","12182","100.0","1","100.0","-1","-1","-1","-1"
"rich.style.Style.__add__","False","100.0","2","2","74","6450","0","1","6450","100.0","2","100.0","-1","-1","-1","-1"
"rich.style.Style.__hash__","False","100.0","11","11","156","32967","0","2","32262","97.9","2","18.2","705","2.1","10","90.9"
"rich.style.Style.render","False","66.7","8","12","125","5419","0","3","3532","65.2","2","16.7","1872","34.5","5","41.7"
"rich.style.Style._make_ansi_codes","False","100.0","30","30","31","464","0","10","302","65.1","14","46.7","63","13.6","11","36.7"
"rich.align.Align.__rich_measure__","False","50.0","2","4","0","2","0","1","2","100.0","2","50.0","-1","-1","-1","-1"
"rich.console.Console.begin_capture","False","100.0","1","1","60","61","0","1","61","100.0","1","100.0","-1","-1","-1","-1"
"rich.align.VerticalCenter.__init__","False","40.0","2","5","1","1","0","1","1","100.0","2","40.0","-1","-1","-1","-1"
"rich.align.VerticalCenter.__repr__","False","100.0","1","1","1","1","0","1","1","100.0","1","100.0","-1","-1","-1","-1"
"rich.align.VerticalCenter.__rich_console__","True","77.3","17","22","1","1","0","1","1","100.0","17","77.3","-1","-1","-1","-1"
"rich.console.Console.render_lines","False","81.8","27","33","84","1463","0","5","1140","77.9","18","54.5","291","19.9","19","57.6"
"rich.align.VerticalCenter.__rich_console__.<locals>.blank_lines","True","100.0","3","3","1","2","0","1","2","100.0","3","100.0","-1","-1","-1","-1"
"rich.console.Console.end_capture","False","100.0","4","4","58","59","0","1","59","100.0","4","100.0","-1","-1","-1","-1"
"rich.align.VerticalCenter.__rich_measure__","False","50.0","2","4","0","1","0","1","1","100.0","2","50.0","-1","-1","-1","-1"
"rich.markup._parse","True","100.0","22","22","28","226","5","10","108","47.8","13","59.1","67","29.6","14","63.6"
"rich.style.Style.__str__","False","100.0","43","43","1","483","0","10","441","91.3","2","4.7","8","1.7","18","41.9"
"rich.style._Bit.__get__","False","100.0","3","3","7","752","0","2","679","90.3","2","66.7","73","9.7","2","66.7"
"rich.text.Text.append","False","89.3","25","28","56","1500","2","5","732","48.8","10","35.7","611","40.7","11","39.3"
"rich.markup.render.<locals>.pop_style","False","100.0","4","4","14","68","2","3","66","97.1","3","75.0","1","1.5","2","50.0"
"rich.markup.Tag.__str__","False","100.0","2","2","20","349","0","1","349","100.0","2","100.0","-1","-1","-1","-1"
"rich.text.Text.render.<locals>.get_current_style","False","100.0","7","7","84","4949","0","2","2719","54.9","4","57.1","2230","45.1","6","85.7"
"rich.style.Style.copy","False","100.0","15","15","16","103","0","2","86","83.5","14","93.3","17","16.5","2","13.3"
"rich.ansi.AnsiDecoder.__init__","False","100.0","1","1","19","82","0","1","82","100.0","1","100.0","-1","-1","-1","-1"
"rich.ansi.AnsiDecoder.decode","True","100.0","2","2","1","49","0","1","49","100.0","2","100.0","-1","-1","-1","-1"
"rich.ansi.AnsiDecoder.decode_line","False","96.1","49","51","1","85","0","8","71","83.5","10","19.6","7","8.2","20","39.2"
"rich.ansi._ansi_tokenize","True","100.0","13","13","1","85","0","5","71","83.5","4","30.8","7","8.2","11","84.6"
"rich.style.Style.__eq__","False","100.0","3","3","87","2302","0","2","2299","99.9","2","66.7","3","0.1","2","66.7"
"rich.style.Style.update_link","False","100.0","13","13","1","4","0","1","4","100.0","13","100.0","-1","-1","-1","-1"
"rich.text.Text.__eq__","False","100.0","3","3","29","86","0","2","78","90.7","2","66.7","8","9.3","2","66.7"
"rich.console.Console.capture","False","100.0","2","2","19","20","0","1","20","100.0","2","100.0","-1","-1","-1","-1"
"rich.console.Capture.__init__","False","100.0","2","2","19","20","0","1","20","100.0","2","100.0","-1","-1","-1","-1"
"rich.console.Capture.__enter__","False","100.0","2","2","19","20","0","1","20","100.0","2","100.0","-1","-1","-1","-1"
"rich.console.Capture.__exit__","False","20.0","1","5","19","20","0","1","20","100.0","1","20.0","-1","-1","-1","-1"
"rich.console.Capture.get","False","100.0","4","4","19","21","1","2","20","95.2","2","50.0","1","4.8","3","75.0"
"rich.progress_bar.ProgressBar.__init__","False","52.6","10","19","8","36","0","1","36","100.0","10","52.6","-1","-1","-1","-1"
"rich.progress_bar.ProgressBar.__repr__","False","100.0","1","1","1","1","0","1","1","100.0","1","100.0","-1","-1","-1","-1"
"rich.progress_bar.ProgressBar.update","False","100.0","2","2","2","3","0","1","3","100.0","2","100.0","-1","-1","-1","-1"
"rich.progress_bar.ProgressBar.__rich_console__","True","94.4","34","36","3","29","0","6","10","34.5","25","69.4","7","24.1","27","75.0"
"rich.progress_bar.ProgressBar.__rich_measure__","False","66.7","4","6","1","28","0","2","23","82.1","3","50.0","5","17.9","4","66.7"
"rich.progress_bar.ProgressBar._render_pulse","True","84.6","11","13","1","3","0","1","3","100.0","11","84.6","-1","-1","-1","-1"
"rich.color.Color.get_truecolor","False","88.9","16","18","8","79","0","7","56","70.9","5","27.8","13","16.5","6","33.3"
"rich.palette.Palette.__getitem__","False","100.0","1","1","4","22","0","1","22","100.0","1","100.0","-1","-1","-1","-1"
"rich.color.blend_rgb","False","77.8","7","9","5","88","0","1","88","100.0","7","77.8","-1","-1","-1","-1"
"rich.segment.Segment.__rich_repr__","True","100.0","6","6","0","57","0","3","42","73.7","4","66.7","11","19.3","3","50.0"
"rich.style.Style.__rich_repr__","True","100.0","17","17","0","48","0","2","47","97.9","16","94.1","1","2.1","17","100.0"
"rich.color.Color.__rich_repr__","True","100.0","4","4","0","30","0","1","30","100.0","4","100.0","-1","-1","-1","-1"
"rich.color.ColorType.__repr__","False","100.0","1","1","0","30","0","1","30","100.0","1","100.0","-1","-1","-1","-1"
"rich.bar.Bar.__init__","False","45.5","5","11","4","6","0","1","6","100.0","5","45.5","-1","-1","-1","-1"
"rich.bar.Bar.__repr__","False","100.0","1","1","1","1","0","1","1","100.0","1","100.0","-1","-1","-1","-1"
"rich.bar.Bar.__rich_console__","True","91.7","22","24","2","4","0","3","2","50.0","7","29.2","1","25.0","18","75.0"
"rich.bar.Bar.__rich_measure__","False","66.7","4","6","1","1","0","1","1","100.0","4","66.7","-1","-1","-1","-1"
"rich.box.Box.__str__","False","100.0","1","1","1","1","0","1","1","100.0","1","100.0","-1","-1","-1","-1"
"rich.box.Box.__repr__","False","100.0","1","1","1","1","0","1","1","100.0","1","100.0","-1","-1","-1","-1"
"rich.box.Box.get_top","False","100.0","9","9","18","55","0","2","29","52.7","9","100.0","26","47.3","8","88.9"
"rich.box.Box.get_row","False","88.9","32","36","4","50","1","10","17","34.0","16","44.4","8","16.0","15","41.7"
"rich.box.Box.get_bottom","False","100.0","9","9","39","96","0","2","67","69.8","8","88.9","29","30.2","9","100.0"
"rich.box.Box.substitute","False","100.0","6","6","39","105","0","3","103","98.1","4","66.7","1","1.0","5","83.3"
"rich.__main__.make_test_card","False","95.0","95","100","0","1","0","1","1","100.0","95","95.0","-1","-1","-1","-1"
"rich.table.Table.__init__","False","55.0","33","60","14","136","0","3","70","51.5","29","48.3","60","44.1","32","53.3"
"rich.table.Table.add_column","False","53.3","16","30","31","142","0","1","142","100.0","16","53.3","-1","-1","-1","-1"
"rich.table.Table.add_row","False","80.8","21","26","27","169","1","7","139","82.2","11","42.3","16","9.5","14","53.8"
"rich.table.Table.add_row.<locals>.add_cell","False","100.0","1","1","26","428","0","1","428","100.0","1","100.0","-1","-1","-1","-1"
"rich.console.Group.__init__","False","100.0","3","3","38","112","0","1","112","100.0","3","100.0","-1","-1","-1","-1"
"rich.syntax.Syntax.__init__","False","53.1","17","32","16","50","0","1","50","100.0","17","53.1","-1","-1","-1","-1"
"rich.syntax.PygmentsSyntaxTheme.__init__","False","100.0","9","9","4","32","2","3","29","90.6","6","66.7","2","6.2","8","88.9"
"rich.pretty.Pretty.__init__","False","48.1","13","27","19","44","0","1","44","100.0","13","48.1","-1","-1","-1","-1"
"rich.__main__.make_test_card.<locals>.comparison","False","100.0","5","5","0","2","0","1","2","100.0","5","100.0","-1","-1","-1","-1"
"rich.markdown.Markdown.__init__","False","52.9","9","17","3","4","0","1","4","100.0","9","52.9","-1","-1","-1","-1"
"rich.table.Table.__rich_console__","True","76.5","26","34","19","118","0","5","95","80.5","15","44.1","18","15.3","23","67.6"
"rich.table.Table._calculate_column_widths","False","87.8","43","49","19","152","0","8","88","57.9","13","26.5","28","18.4","25","51.0"
"rich.table.Table._measure_column","False","75.9","22","29","19","591","0","3","539","91.2","21","72.4","27","4.6","3","10.3"
"rich.table.Table._get_padding_width","False","100.0","5","5","19","598","0","3","247","41.3","3","60.0","225","37.6","5","100.0"
"rich.table.Table._get_cells","True","59.6","34","57","19","889","208","7","598","67.3","23","40.4","178","20.0","26","45.6"
"rich._loop.loop_first_last","True","100.0","11","11","20","988","230","3","561","56.8","6","54.5","391","39.6","9","81.8"
"rich.table.Table._get_cells.<locals>.get_padding","False","100.0","21","21","19","1715","0","10","699","40.8","8","38.1","344","20.1","3","14.3"
"rich.padding.Padding.__init__","False","50.0","4","8","49","1772","0","1","1772","100.0","4","50.0","-1","-1","-1","-1"
"rich.padding.Padding.__rich_measure__","False","80.0","8","10","0","1167","0","2","1163","99.7","7","70.0","4","0.3","4","40.0"
"rich.measure.Measurement.clamp","False","75.0","6","8","20","604","0","4","599","99.2","4","50.0","2","0.3","6","75.0"
"rich.table.Table.__rich_measure__","False","87.5","21","24","2","36","0","3","33","91.7","18","75.0","2","5.6","20","83.3"
"rich.__main__.ColorBox.__rich_measure__","False","33.3","1","3","0","8","0","1","8","100.0","1","33.3","-1","-1","-1","-1"
"rich._ratio.ratio_reduce","False","88.2","15","17","2","52","0","3","43","82.7","14","82.4","8","15.4","13","76.5"
"rich.console.Group.__rich_measure__","False","60.0","3","5","0","26","0","2","22","84.6","2","40.0","4","15.4","2","40.0"
"rich.measure.measure_renderables","False","69.2","9","13","4","35","0","2","34","97.1","8","61.5","1","2.9","2","15.4"
"rich._emoji_replace._emoji_replace.<locals>.do_replace","False","100.0","6","6","2","37","3","2","34","91.9","4","66.7","3","8.1","5","83.3"
"rich.syntax.Syntax.__rich_measure__","False","86.7","13","15","1","13","0","3","6","46.2","11","73.3","6","46.2","5","33.3"
"rich.pretty.Pretty.__rich_measure__","False","83.3","10","12","0","77","0","1","77","100.0","10","83.3","-1","-1","-1","-1"
"rich.pretty.pretty_repr","False","46.7","7","15","44","170","0","2","161","94.7","6","40.0","9","5.3","5","33.3"
"rich.pretty._safe_isinstance","False","66.7","4","6","51","2139","2","2","2137","99.9","2","33.3","2","0.1","4","66.7"
"rich.pretty.traverse","False","3.2","7","219","43","162","0","1","162","100.0","7","3.2","-1","-1","-1","-1"
"rich.pretty.traverse.<locals>._traverse","False","87.8","172","196","43","452","1","10","272","60.2","23","11.7","61","13.5","49","25.0"
"rich.pretty._is_attr_object","False","100.0","1","1","43","413","0","1","413","100.0","1","100.0","-1","-1","-1","-1"
"rich.pretty._is_namedtuple","False","100.0","5","5","43","829","2","2","827","99.8","3","60.0","2","0.2","4","80.0"
"rich.pretty.traverse.<locals>.to_repr","False","100.0","11","11","36","326","1","4","319","97.9","5","45.5","5","1.5","6","54.5"
"rich.pretty.Node.render","False","83.3","10","12","44","170","0","3","97","57.1","8","66.7","51","30.0","9","75.0"
"rich.pretty._Line.check_length","False","100.0","4","4","30","87","0","1","87","100.0","4","100.0","-1","-1","-1","-1"
"rich.pretty.Node.check_length","False","100.0","6","6","30","87","0","2","65","74.7","5","83.3","22","25.3","5","83.3"
"rich.pretty.Node.iter_tokens","True","100.0","17","17","44","840","46","10","380","45.2","3","17.6","170","20.2","5","29.4"
"rich.pretty._Line.expand","True","100.0","25","25","8","28","0","2","24","85.7","22","88.0","4","14.3","24","96.0"
"rich.pretty._Line.__str__","False","100.0","4","4","44","261","0","2","237","90.8","3","75.0","24","9.2","2","50.0"
"rich.pretty.Node.__str__","False","100.0","2","2","44","205","0","1","205","100.0","2","100.0","-1","-1","-1","-1"
"rich._ratio.ratio_distribute","False","90.0","18","20","13","41","0","3","29","70.7","16","80.0","11","26.8","15","75.0"
"rich.table.Table.__rich_console__.<locals>.render_annotation","False","62.5","5","8","2","43","0","1","43","100.0","5","62.5","-1","-1","-1","-1"
"rich.text.Text.rstrip","False","100.0","1","1","8","246","0","1","246","100.0","1","100.0","-1","-1","-1","-1"
"rich.text.Text.pad_left","False","85.7","6","7","9","247","0","2","192","77.7","6","85.7","55","22.3","2","28.6"
"rich.text.Text.pad_right","False","100.0","3","3","10","148","0","2","129","87.2","3","100.0","19","12.8","2","66.7"
"rich.table.Table._render","True","85.6","119","139","18","117","0","10","76","65.0","64","46.0","14","12.0","97","69.8"
"rich.table.Table.get_row_style","False","100.0","7","7","19","182","0","3","153","84.1","5","71.4","28","15.4","6","85.7"
"rich.padding.Padding.__rich_console__","True","94.6","35","37","3","580","8","10","256","44.1","20","54.1","159","27.4","19","51.4"
"rich.__main__.ColorBox.__rich_console__","True","83.3","10","12","0","1","0","1","1","100.0","10","83.3","-1","-1","-1","-1"
"rich.table.Table._render.<locals>.align_cell","False","64.3","9","14","0","586","0","5","483","82.4","4","28.6","77","13.1","5","35.7"
"rich.console.Group.__rich_console__","True","33.3","1","3","1","74","1","1","74","100.0","1","33.3","-1","-1","-1","-1"
"rich.text.Text.right_crop","False","60.0","6","10","10","23","0","1","23","100.0","6","60.0","-1","-1","-1","-1"
"rich.text.Text._trim_spans","False","50.0","4","8","1","98","0","1","98","100.0","4","50.0","-1","-1","-1","-1"
"rich.containers.Lines.pop","False","100.0","1","1","6","22","0","1","22","100.0","1","100.0","-1","-1","-1","-1"
"rich.containers.Lines.__getitem__","False","100.0","1","1","15","78","0","1","78","100.0","1","100.0","-1","-1","-1","-1"
"rich.text.Text.get_style_at_offset","False","100.0","8","8","7","47","0","4","16","34.0","6","75.0","15","31.9","5","62.5"
"rich.containers.Lines.__setitem__","False","100.0","2","2","2","9","0","1","9","100.0","2","100.0","-1","-1","-1","-1"
"rich.cells.set_cell_size","False","100.0","25","25","20","195","0","10","70","35.9","4","16.0","58","29.7","17","68.0"
"rich.syntax.Syntax.__rich_console__","True","71.4","5","7","8","37","0","2","36","97.3","3","42.9","1","2.7","4","57.1"
"rich.segment.Segments.__init__","False","100.0","2","2","9","39","0","1","39","100.0","2","100.0","-1","-1","-1","-1"
"rich.syntax.Syntax._get_syntax","True","92.9","91","98","8","37","0","10","15","40.5","60","61.2","8","21.6","38","38.8"
"rich.syntax.Syntax._get_base_style","False","100.0","2","2","11","136","0","1","136","100.0","2","100.0","-1","-1","-1","-1"
"rich.syntax.PygmentsSyntaxTheme.get_background_style","False","100.0","1","1","14","88","0","1","88","100.0","1","100.0","-1","-1","-1","-1"
"rich.syntax.Syntax._process_code","False","100.0","6","6","8","37","0","1","37","100.0","6","100.0","-1","-1","-1","-1"
"rich.syntax.Syntax.highlight","False","51.1","24","47","10","39","0","6","22","56.4","19","40.4","12","30.8","17","36.2"
"rich.text.Text.append_tokens","False","84.6","11","13","10","37","0","1","37","100.0","11","84.6","-1","-1","-1","-1"
"rich.syntax.PygmentsSyntaxTheme.get_style_for_token","False","100.0","17","17","9","858","126","3","732","85.3","2","11.8","125","14.6","15","88.2"
"rich.text.Text.with_indent_guides","False","86.7","26","30","7","35","0","4","23","65.7","21","70.0","7","20.0","25","83.3"
"rich.text.Text.expand_tabs","False","100.0","24","24","17","105","0","4","101","96.2","2","8.3","2","1.9","23","95.8"
"rich.text.Text.stylize","False","73.3","11","15","22","254","0","5","174","68.5","7","46.7","46","18.1","8","53.3"
"rich.syntax.Syntax._get_number_styles","False","100.0","17","17","6","35","0","3","20","57.1","3","17.6","14","40.0","14","82.4"
"rich.syntax.Syntax._get_line_numbers_color","False","91.7","11","12","7","30","0","2","26","86.7","10","83.3","4","13.3","4","33.3"
"rich.syntax.Syntax._get_token_color","False","100.0","2","2","4","26","0","1","26","100.0","2","100.0","-1","-1","-1","-1"
"rich._loop.loop_first","True","100.0","8","8","7","228","2","3","223","97.8","5","62.5","4","1.8","6","75.0"
"rich.segment.Segments.__rich_console__","True","75.0","6","8","8","39","0","2","38","97.4","2","25.0","1","2.6","5","62.5"
"rich.pretty.Pretty.__rich_console__","True","82.1","23","28","12","43","0","3","30","69.8","20","71.4","12","27.9","22","78.6"
"rich.text.Text.__bool__","False","100.0","1","1","21","95","0","1","95","100.0","1","100.0","-1","-1","-1","-1"
"rich.markdown.Markdown.__rich_console__","True","97.4","75","77","3","4","4","4","1","25.0","44","57.1","1","25.0","68","88.3"
"rich.markdown.MarkdownContext.__init__","False","53.8","7","13","3","4","0","2","3","75.0","6","46.2","1","25.0","7","53.8"
"rich.style.StyleStack.__init__","False","100.0","1","1","5","7","0","1","7","100.0","1","100.0","-1","-1","-1","-1"
"rich._stack.Stack.push","False","100.0","1","1","4","95","0","1","95","100.0","1","100.0","-1","-1","-1","-1"
"rich.markdown.MarkdownElement.on_enter","False","NA","1","0","3","12","0","1","12","100.0","1","NA","-1","-1","-1","-1"
"rich.markdown.Heading.__init__","False","100.0","3","3","0","13","0","1","13","100.0","3","100.0","-1","-1","-1","-1"
"rich.markdown.Heading.on_enter","False","100.0","2","2","2","13","0","1","13","100.0","2","100.0","-1","-1","-1","-1"
"rich.markdown.MarkdownContext.enter_style","False","100.0","3","3","3","96","0","1","96","100.0","3","100.0","-1","-1","-1","-1"
"rich.style.StyleStack.push","False","100.0","1","1","5","101","0","1","101","100.0","1","100.0","-1","-1","-1","-1"
"rich.markdown.MarkdownContext.on_text","False","100.0","6","6","3","92","0","2","91","98.9","2","33.3","1","1.1","5","83.3"
"rich.markdown.TextElement.on_text","False","100.0","1","1","3","100","0","1","100","100.0","1","100.0","-1","-1","-1","-1"
"rich.markdown.MarkdownElement.on_child_close","False","33.3","1","3","3","50","0","1","50","100.0","1","33.3","-1","-1","-1","-1"
"rich.markdown.Heading.__rich_console__","True","83.3","10","12","2","13","0","3","8","61.5","5","41.7","3","23.1","7","58.3"
"rich.panel.Panel.__rich_console__","True","72.6","69","95","30","66","6","8","19","28.8","52","54.7","18","27.3","55","57.9"
"rich.markdown.TextElement.on_leave","False","100.0","1","1","3","81","0","1","81","100.0","1","100.0","-1","-1","-1","-1"
