"pos","call_count","call_ratio","run_count","not_run_count"
"1","15","40.5","60","35"
"2","8","21.6","38","57"
"3","5","13.5","57","38"
"4","2","5.4","26","69"
"5","1","2.7","57","38"
"6","1","2.7","46","49"
"7","1","2.7","46","49"
"8","1","2.7","56","39"
"9","1","2.7","43","52"
"10","1","2.7","42","53"
