"full_name","is_generator","coverage_ratio","run_lines_count","executable_lines_count","total_tests","total_calls","total_exceptions","total_paths","top1_path_calls","top1_path_ratio","top1_path_run_lines","top1_path_run_lines_ratio","top2_path_calls","top2_path_ratio","top2_path_run_lines","top2_path_run_lines_ratio"
"collections.abc.AsyncGenerator.__anext__","False","100.0","1","1","1","1","1","1","1","100.0","1","100.0","-1","-1","-1","-1"
"collections.abc.AsyncGenerator.aclose","False","100.0","5","5","1","3","3","3","1","33.3","4","80.0","1","33.3","3","60.0"
"collections.abc.AsyncGenerator.athrow","False","37.5","3","8","1","2","2","1","2","100.0","3","37.5","-1","-1","-1","-1"
"collections.abc.Iterator.__iter__","False","100.0","1","1","1","1","0","1","1","100.0","1","100.0","-1","-1","-1","-1"
"collections.abc.Generator.__next__","False","100.0","1","1","1","1","0","1","1","100.0","1","100.0","-1","-1","-1","-1"
"collections.abc.Generator.close","False","100.0","5","5","1","3","3","3","1","33.3","4","80.0","1","33.3","3","60.0"
"collections.abc.Generator.throw","False","62.5","5","8","1","4","4","2","3","75.0","3","37.5","1","25.0","3","37.5"
"collections.abc.Hashable.__hash__","False","50.0","1","2","1","1","0","1","1","100.0","1","50.0","-1","-1","-1","-1"
"collections.abc.Mapping.__eq__","False","100.0","3","3","3","13","0","2","12","92.3","2","66.7","1","7.7","2","66.7"
"collections.UserDict.__init__","False","80.0","4","5","3","6","0","2","5","83.3","3","60.0","1","16.7","4","80.0"
"collections.UserDict.__setitem__","False","100.0","1","1","3","8","0","1","8","100.0","1","100.0","-1","-1","-1","-1"
"collections.abc.Mapping.keys","False","100.0","1","1","3","12","0","1","12","100.0","1","100.0","-1","-1","-1","-1"
"collections.abc.MappingView.__init__","False","100.0","1","1","7","46","0","1","46","100.0","1","100.0","-1","-1","-1","-1"
"collections.abc.Mapping.items","False","100.0","1","1","6","32","0","1","32","100.0","1","100.0","-1","-1","-1","-1"
"collections.abc.Set.__or__","False","100.0","4","4","4","13","0","2","12","92.3","3","75.0","1","7.7","2","50.0"
"collections.abc.KeysView.__iter__","True","100.0","1","1","2","10","0","1","10","100.0","1","100.0","-1","-1","-1","-1"
"collections.UserDict.__iter__","False","100.0","1","1","1","3","0","1","3","100.0","1","100.0","-1","-1","-1","-1"
"collections.abc.ItemsView.__iter__","True","100.0","2","2","6","31","0","1","31","100.0","2","100.0","-1","-1","-1","-1"
"collections.UserDict.__getitem__","False","40.0","2","5","0","1","0","1","1","100.0","2","40.0","-1","-1","-1","-1"
"collections.abc.MutableSequence.append","False","100.0","1","1","1","24","0","1","24","100.0","1","100.0","-1","-1","-1","-1"
"collections.abc.MutableSequence.extend","False","100.0","4","4","1","5","0","2","4","80.0","3","75.0","1","20.0","4","100.0"
"collections.abc.MutableSequence.reverse","False","100.0","3","3","1","1","0","1","1","100.0","3","100.0","-1","-1","-1","-1"
"collections.abc.MutableSequence.pop","False","100.0","3","3","1","9","2","2","7","77.8","3","100.0","2","22.2","1","33.3"
"collections.abc.MutableSequence.remove","False","100.0","1","1","1","1","0","1","1","100.0","1","100.0","-1","-1","-1","-1"
"collections.abc.Sequence.index","False","100.0","14","14","2","3687","2746","10","1260","34.2","5","35.7","484","13.1","9","64.3"
"collections.abc.MutableSequence.__iadd__","False","100.0","2","2","1","1","0","1","1","100.0","2","100.0","-1","-1","-1","-1"
"collections.abc.MutableSequence.clear","False","100.0","5","5","1","2","2","1","2","100.0","5","100.0","-1","-1","-1","-1"
"collections.abc.Sequence.__iter__","True","100.0","8","8","2","9","9","3","6","66.7","8","100.0","2","22.2","6","75.0"
"collections.abc.Set.__lt__","False","100.0","3","3","3","8","0","2","4","50.0","2","66.7","4","50.0","2","66.7"
"collections.abc.Set.__gt__","False","100.0","3","3","4","15","0","2","11","73.3","2","66.7","4","26.7","2","66.7"
"collections.abc.Set.__le__","False","100.0","8","8","7","31","0","5","20","64.5","5","62.5","4","12.9","2","25.0"
"collections.abc.Set.__ge__","False","100.0","8","8","4","18","0","5","8","44.4","5","62.5","4","22.2","2","25.0"
"collections.abc.Set.__eq__","False","100.0","3","3","7","33","0","2","26","78.8","2","66.7","7","21.2","2","66.7"
"collections.abc.Set.__and__","False","100.0","3","3","4","7","0","2","6","85.7","2","66.7","1","14.3","2","66.7"
"collections.abc.Set.__xor__","False","100.0","5","5","3","6","0","3","4","66.7","2","40.0","1","16.7","3","60.0"
"collections.abc.Set.__sub__","False","83.3","5","6","5","17","0","3","14","82.4","2","33.3","2","11.8","4","66.7"
"collections.abc.Set.__rsub__","False","33.3","2","6","2","5","0","1","5","100.0","2","33.3","-1","-1","-1","-1"
"collections.abc.MutableSet.__ixor__","False","100.0","9","9","2","2","0","2","1","50.0","8","88.9","1","50.0","3","33.3"
"collections.abc.Set._hash","False","94.1","16","17","1","2","0","1","2","100.0","16","94.1","-1","-1","-1","-1"
"collections.abc.Set.isdisjoint","False","100.0","4","4","1","2","0","2","1","50.0","3","75.0","1","50.0","3","75.0"
"collections.abc.Sequence.__contains__","False","75.0","3","4","1","3","0","1","3","100.0","3","75.0","-1","-1","-1","-1"
"collections.abc.ItemsView.__contains__","False","66.7","4","6","1","2","0","1","2","100.0","4","66.7","-1","-1","-1","-1"
"collections.abc.ValuesView.__iter__","True","100.0","2","2","1","1","0","1","1","100.0","2","100.0","-1","-1","-1","-1"
"collections.abc.ValuesView.__contains__","False","80.0","4","5","1","2","0","1","2","100.0","4","80.0","-1","-1","-1","-1"
"collections.abc.Sequence.count","False","100.0","1","1","1","2","0","1","2","100.0","1","100.0","-1","-1","-1","-1"
"collections.abc.MutableSet.__isub__","False","60.0","3","5","1","1","0","1","1","100.0","3","60.0","-1","-1","-1","-1"
"collections.abc.MutableSet.clear","False","100.0","5","5","1","2","2","1","2","100.0","5","100.0","-1","-1","-1","-1"
"collections.abc.MutableSet.pop","False","100.0","7","7","2","23","2","2","21","91.3","5","71.4","2","8.7","5","71.4"
"collections.abc.MutableSet.__iand__","False","100.0","3","3","2","2","0","2","1","50.0","2","66.7","1","50.0","3","100.0"
"collections.abc.MutableSet.__ior__","False","100.0","3","3","1","1","0","1","1","100.0","3","100.0","-1","-1","-1","-1"
"collections.Counter.__eq__","False","100.0","3","3","9","15976","9603","2","15672","98.1","2","66.7","304","1.9","2","66.7"
"collections.Counter.copy","False","100.0","1","1","3","4002","0","1","4002","100.0","1","100.0","-1","-1","-1","-1"
"collections.Counter.__reduce__","False","100.0","1","1","1","8","0","1","8","100.0","1","100.0","-1","-1","-1","-1"
"collections.ChainMap.__init__","False","100.0","1","1","11","50","0","1","50","100.0","1","100.0","-1","-1","-1","-1"
"collections.Counter.__ne__","False","66.7","2","3","4","7557","0","1","7557","100.0","2","66.7","-1","-1","-1","-1"
"collections.Counter.__ge__","False","66.7","2","3","3","8196","4737","1","8196","100.0","2","66.7","-1","-1","-1","-1"
"collections.Counter.__gt__","False","66.7","2","3","2","4098","0","1","4098","100.0","2","66.7","-1","-1","-1","-1"
"collections.Counter.__le__","False","66.7","2","3","3","8196","4737","1","8196","100.0","2","66.7","-1","-1","-1","-1"
"collections.Counter.__lt__","False","66.7","2","3","2","4098","0","1","4098","100.0","2","66.7","-1","-1","-1","-1"
"collections.Counter.__pos__","False","100.0","5","5","2","2","0","1","2","100.0","5","100.0","-1","-1","-1","-1"
"collections.Counter.__neg__","False","100.0","5","5","2","2","0","2","1","50.0","4","80.0","1","50.0","5","100.0"
"collections.Counter.total","False","100.0","1","1","1","1","0","1","1","100.0","1","100.0","-1","-1","-1","-1"
"collections.ChainMap.__setitem__","False","100.0","1","1","2","9","0","1","9","100.0","1","100.0","-1","-1","-1","-1"
"collections.ChainMap.new_child","False","80.0","4","5","2","5","0","2","3","60.0","3","60.0","2","40.0","3","60.0"
"collections.abc.MappingView.__len__","False","100.0","1","1","3","6","0","1","6","100.0","1","100.0","-1","-1","-1","-1"
"collections.ChainMap.__len__","False","100.0","1","1","3","8","0","1","8","100.0","1","100.0","-1","-1","-1","-1"
"collections.ChainMap.__iter__","False","100.0","4","4","6","40","0","1","40","100.0","4","100.0","-1","-1","-1","-1"
"collections.ChainMap.__getitem__","False","100.0","6","6","7","139","76","3","75","54.0","5","83.3","63","45.3","3","50.0"
"collections.ChainMap.__contains__","False","100.0","1","1","3","29","24","1","29","100.0","1","100.0","-1","-1","-1","-1"
"collections.ChainMap.get","False","100.0","1","1","3","16","0","1","16","100.0","1","100.0","-1","-1","-1","-1"
"collections.ChainMap.__delitem__","False","50.0","2","4","1","1","0","1","1","100.0","2","50.0","-1","-1","-1","-1"
"collections.ChainMap.__repr__","False","12.5","1","8","0","2","0","1","2","100.0","1","12.5","-1","-1","-1","-1"
"collections.ChainMap.copy","False","100.0","1","1","2","9","0","1","9","100.0","1","100.0","-1","-1","-1","-1"
"collections.ChainMap.__bool__","False","100.0","1","1","1","4","0","1","4","100.0","1","100.0","-1","-1","-1","-1"
"collections.abc.MutableMapping.update","False","40.0","4","10","2","2","0","1","2","100.0","4","40.0","-1","-1","-1","-1"
"collections.ChainMap.pop","False","50.0","2","4","1","2","0","1","2","100.0","2","50.0","-1","-1","-1","-1"
"collections.ChainMap.popitem","False","100.0","4","4","1","2","1","2","1","50.0","2","50.0","1","50.0","4","100.0"
"collections.ChainMap.__or__","False","100.0","5","5","1","6","0","2","5","83.3","4","80.0","1","16.7","2","40.0"
"collections.ChainMap.__ior__","False","100.0","2","2","1","3","0","1","3","100.0","2","100.0","-1","-1","-1","-1"
"collections.ChainMap.__ror__","False","83.3","5","6","1","2","0","1","2","100.0","5","83.3","-1","-1","-1","-1"
"collections.UserDict.copy","False","20.0","2","10","1","1","0","1","1","100.0","2","20.0","-1","-1","-1","-1"
"collections.UserDict.__copy__","False","100.0","4","4","1","1","0","1","1","100.0","4","100.0","-1","-1","-1","-1"
"collections.UserList.__init__","False","71.4","5","7","1","2","0","2","1","50.0","2","28.6","1","50.0","5","71.4"
"collections.UserList.append","False","100.0","1","1","1","1","0","1","1","100.0","1","100.0","-1","-1","-1","-1"
"collections.UserList.copy","False","100.0","1","1","1","1","0","1","1","100.0","1","100.0","-1","-1","-1","-1"
"collections.UserList.__copy__","False","100.0","4","4","1","1","0","1","1","100.0","4","100.0","-1","-1","-1","-1"
