"full_name","is_generator","coverage_ratio","run_lines_count","executable_lines_count","total_tests","total_calls","total_exceptions","total_paths","top1_path_calls","top1_path_ratio","top1_path_run_lines","top1_path_run_lines_ratio","top2_path_calls","top2_path_ratio","top2_path_run_lines","top2_path_run_lines_ratio"
"tarfile._Stream.read","False","100.0","4","4","4","2622","4","2","2618","99.8","4","100.0","4","0.2","2","50.0"
"tarfile._Stream._read","False","100.0","20","20","4","2622","4","6","1902","72.5","7","35.0","659","25.1","2","10.0"
"tarfile._LowLevelFile.read","False","100.0","1","1","3","208","0","1","208","100.0","1","100.0","-1","-1","-1","-1"
"tarfile._Stream.close","False","92.9","13","14","7","103","0","8","74","71.8","7","50.0","8","7.8","6","42.9"
"tarfile._LowLevelFile.close","False","100.0","1","1","6","94","0","1","94","100.0","1","100.0","-1","-1","-1","-1"
"tarfile._Stream.__del__","False","50.0","1","2","5","59","0","1","59","100.0","1","50.0","-1","-1","-1","-1"
"tarfile._StreamProxy.__init__","False","100.0","2","2","0","9","0","1","9","100.0","2","100.0","-1","-1","-1","-1"
"tarfile._StreamProxy.getcomptype","False","100.0","7","7","0","9","0","4","3","33.3","3","42.9","2","22.2","4","57.1"
"tarfile._StreamProxy.read","False","100.0","2","2","0","9","0","1","9","100.0","2","100.0","-1","-1","-1","-1"
"tarfile._StreamProxy.close","False","100.0","1","1","1","5","0","1","5","100.0","1","100.0","-1","-1","-1","-1"
"tarfile.TarFile.list","False","100.0","21","21","5","20","0","3","8","40.0","8","38.1","8","40.0","21","100.0"
"tarfile.TarFile.__iter__","True","84.2","16","19","15","98","46","4","52","53.1","15","78.9","32","32.7","10","52.6"
"tarfile._safe_print","False","100.0","4","4","5","1976","0","2","1012","51.2","4","100.0","964","48.8","3","75.0"
"tarfile.TarInfo.ischr","False","100.0","1","1","4","324","0","1","324","100.0","1","100.0","-1","-1","-1","-1"
"tarfile.TarInfo.isblk","False","100.0","1","1","4","316","0","1","316","100.0","1","100.0","-1","-1","-1","-1"
"tarfile.TarInfo.issym","False","100.0","1","1","15","718","0","1","718","100.0","1","100.0","-1","-1","-1","-1"
"tarfile.TarInfo.islnk","False","100.0","1","1","15","786","0","1","786","100.0","1","100.0","-1","-1","-1","-1"
"tarfile.TarFile.extract","False","60.0","12","20","12","105","32","4","43","41.0","8","40.0","32","30.5","10","50.0"
"tarfile.TarFile._extract_member","False","77.8","21","27","12","105","32","8","32","30.5","8","29.6","25","23.8","13","48.1"
"tarfile.TarFile.makedir","False","100.0","4","4","5","33","1","2","32","97.0","2","50.0","1","3.0","4","100.0"
"tarfile.TarFile.chown","False","35.0","7","20","11","73","0","2","68","93.2","1","5.0","5","6.8","7","35.0"
"tarfile.TarFile.chmod","False","50.0","2","4","11","65","0","1","65","100.0","2","50.0","-1","-1","-1","-1"
"tarfile.TarFile.utime","False","50.0","3","6","11","65","0","1","65","100.0","3","50.0","-1","-1","-1","-1"
"tarfile.TarFile.makefile","False","100.0","11","11","8","60","32","2","56","93.3","6","54.5","4","6.7","10","90.9"
"tarfile.TarInfo.isfifo","False","100.0","1","1","2","12","0","1","12","100.0","1","100.0","-1","-1","-1","-1"
"tarfile.TarFile.makelink","False","46.7","7","15","2","12","0","3","4","33.3","4","26.7","4","33.3","4","26.7"
"tarfile.TarFile.extractall","False","81.8","18","22","4","13","0","3","8","61.5","17","77.3","4","30.8","10","45.5"
"tarfile.is_tarfile","False","100.0","8","8","2","64","32","4","16","25.0","5","62.5","16","25.0","5","62.5"
"tarfile._Stream.seek","False","100.0","7","7","4","796","4","3","772","97.0","5","71.4","20","2.5","6","85.7"
"tarfile._Stream.write","False","100.0","6","6","6","54","0","3","26","48.1","5","83.3","15","27.8","6","100.0"
"tarfile._LowLevelFile.write","False","100.0","1","1","5","28","0","1","28","100.0","1","100.0","-1","-1","-1","-1"
"tarfile.TarInfo.create_ustar_header","False","100.0","6","6","4","44","20","5","17","38.6","4","66.7","13","29.5","4","66.7"
"tarfile.TarInfo._posix_split_name","False","100.0","9","9","2","22","13","4","9","40.9","8","88.9","6","27.3","7","77.8"
"tarfile._FileInFile.readable","False","100.0","1","1","12","353","0","1","353","100.0","1","100.0","-1","-1","-1","-1"
"tarfile._FileInFile.seekable","False","100.0","1","1","4","60","0","1","60","100.0","1","100.0","-1","-1","-1","-1"
"tarfile.TarFile._find_link_target","False","88.9","8","9","0","20","0","2","12","60.0","6","66.7","8","40.0","6","66.7"
"tarfile._FileInFile.seek","False","90.0","9","10","2","40","0","4","24","60.0","3","30.0","8","20.0","5","50.0"
"tarfile._FileInFile.tell","False","100.0","1","1","12","366","0","1","366","100.0","1","100.0","-1","-1","-1","-1"
"tarfile.TarInfo.create_gnu_header","False","100.0","7","7","13","19","3","5","6","31.6","5","71.4","5","26.3","6","85.7"
"tarfile._Stream._init_read_gz","False","65.2","15","23","0","20","3","2","17","85.0","14","60.9","3","15.0","4","17.4"
"tarfile._Stream._init_write_gz","False","90.0","9","10","0","6","0","1","6","100.0","9","90.0","-1","-1","-1","-1"
