"pos","call_count","call_ratio","run_count","not_run_count"
"1","32","74.4","11","12"
"2","4","9.3","12","11"
"3","3","7.0","14","9"
"4","2","4.7","11","12"
"5","1","2.3","13","10"
"6","1","2.3","16","7"
