"full_name","is_generator","coverage_ratio","run_lines_count","executable_lines_count","total_tests","total_calls","total_exceptions","total_paths","top1_path_calls","top1_path_ratio","top1_path_run_lines","top1_path_run_lines_ratio","top2_path_calls","top2_path_ratio","top2_path_run_lines","top2_path_run_lines_ratio"
"thefuck.utils.get_all_executables.<locals>._safe","False","100.0","4","4","0","1427","1","2","1426","99.9","2","50.0","1","0.1","4","100.0"
"thefuck.utils.get_all_executables.<locals>.<listcomp>.<lambda>","False","NA","1","0","0","34","0","1","34","100.0","1","NA","-1","-1","-1","-1"
"thefuck.utils.replace_argument","False","100.0","6","6","31","240","0","2","157","65.4","4","66.7","83","34.6","5","83.3"
"thefuck.utils.get_all_matched_commands","False","90.9","10","11","0","12","0","2","8","66.7","10","90.9","4","33.3","9","81.8"
"thefuck.utils.is_app","False","62.5","5","8","0","703","0","2","694","98.7","4","50.0","9","1.3","4","50.0"
"thefuck.shells.generic.Generic.split_command","False","66.7","4","6","3","1188","0","1","1188","100.0","4","66.7","-1","-1","-1","-1"
"thefuck.shells.generic.Generic.encode_utf8","False","66.7","2","3","3","1188","0","1","1188","100.0","2","66.7","-1","-1","-1","-1"
"thefuck.shells.generic.Generic.decode_utf8","False","66.7","2","3","3","1188","0","1","1188","100.0","2","66.7","-1","-1","-1","-1"
"thefuck.utils.for_app.<locals>._for_app","False","100.0","3","3","0","492","0","2","434","88.2","2","66.7","58","11.8","2","66.7"
"thefuck.utils.Cache._init_db","False","40.0","2","5","1","3","0","1","3","100.0","2","40.0","-1","-1","-1","-1"
"thefuck.utils.Cache._setup_db","False","55.6","5","9","1","3","0","1","3","100.0","5","55.6","-1","-1","-1","-1"
"thefuck.utils.Cache._get_cache_dir","False","87.5","7","8","1","3","3","1","3","100.0","7","87.5","-1","-1","-1","-1"
"thefuck.utils.Cache.get_value","False","90.9","10","11","0","3","0","2","2","66.7","9","81.8","1","33.3","7","63.6"
"thefuck.utils.Cache._get_mtime","False","50.0","2","4","0","3","0","1","3","100.0","2","50.0","-1","-1","-1","-1"
"thefuck.utils.get_valid_history_without_current","False","58.3","7","12","0","4","0","1","4","100.0","7","58.3","-1","-1","-1","-1"
"thefuck.shells.generic.Generic.get_builtin_commands","False","100.0","1","1","0","4","0","1","4","100.0","1","100.0","-1","-1","-1","-1"
"thefuck.entrypoints.alias._get_alias","False","100.0","10","10","1","6","0","5","2","33.3","7","70.0","1","16.7","6","60.0"
"thefuck.logs.warn","False","100.0","5","5","1","6","0","1","6","100.0","5","100.0","-1","-1","-1","-1"
"thefuck.entrypoints.alias.print_alias","False","100.0","2","2","1","1","0","1","1","100.0","2","100.0","-1","-1","-1","-1"
"thefuck.entrypoints.fix_command._get_raw_command","False","91.7","11","12","3","6","0","3","4","66.7","9","75.0","1","16.7","2","16.7"
"thefuck.entrypoints.not_configured.main","False","100.0","14","14","7","7","0","5","3","42.9","9","64.3","1","14.3","5","35.7"
"thefuck.entrypoints.not_configured._is_already_configured","False","100.0","3","3","5","5","0","1","5","100.0","3","100.0","-1","-1","-1","-1"
"thefuck.entrypoints.not_configured._is_second_run","False","84.6","11","13","4","4","2","3","2","50.0","8","61.5","1","25.0","9","69.2"
"thefuck.entrypoints.not_configured._record_first_run","False","100.0","5","5","3","3","0","1","3","100.0","5","100.0","-1","-1","-1","-1"
"thefuck.entrypoints.not_configured._get_previous_command","False","75.0","3","4","2","2","0","1","2","100.0","3","75.0","-1","-1","-1","-1"
"thefuck.entrypoints.not_configured._configure","False","100.0","5","5","1","1","0","1","1","100.0","5","100.0","-1","-1","-1","-1"
"thefuck.output_readers.rerun._wait_output","False","100.0","10","10","5","5","2","4","2","40.0","5","50.0","1","20.0","4","40.0"
"thefuck.output_readers.rerun._kill_process","False","100.0","5","5","2","2","1","2","1","50.0","2","40.0","1","50.0","5","100.0"
"thefuck.rules.adb_unknown_command.match","False","100.0","2","2","2","4","0","2","2","50.0","2","100.0","2","50.0","1","50.0"
"thefuck.rules.adb_unknown_command.get_new_command","False","100.0","4","4","1","5","0","1","5","100.0","4","100.0","-1","-1","-1","-1"
"thefuck.rules.ag_literal.match","False","50.0","1","2","0","2","0","1","2","100.0","1","50.0","-1","-1","-1","-1"
"thefuck.rules.ag_literal.get_new_command","False","100.0","1","1","1","1","0","1","1","100.0","1","100.0","-1","-1","-1","-1"
"thefuck.rules.apt_get.match","False","100.0","4","4","2","8","0","2","6","75.0","3","75.0","2","25.0","2","50.0"
"thefuck.rules.apt_get._get_executable","False","100.0","3","3","3","10","0","2","6","60.0","2","66.7","4","40.0","2","66.7"
"thefuck.rules.apt_get.get_package","False","83.3","5","6","0","3","1","2","2","66.7","3","50.0","1","33.3","5","83.3"
"thefuck.rules.apt_get.get_new_command","False","100.0","4","4","1","4","0","1","4","100.0","4","100.0","-1","-1","-1","-1"
"thefuck.shells.generic.Generic.and_","False","100.0","1","1","23","206","0","1","206","100.0","1","100.0","-1","-1","-1","-1"
"thefuck.rules.apt_get_search.match","False","50.0","1","2","0","6","0","1","6","100.0","1","50.0","-1","-1","-1","-1"
"thefuck.rules.apt_get_search.get_new_command","False","100.0","1","1","1","1","0","1","1","100.0","1","100.0","-1","-1","-1","-1"
"thefuck.rules.apt_invalid_operation.match","False","33.3","1","3","0","4","0","1","4","100.0","1","33.3","-1","-1","-1","-1"
"thefuck.rules.apt_invalid_operation._get_operations","False","100.0","7","7","1","5","0","2","3","60.0","6","85.7","2","40.0","6","85.7"
"thefuck.rules.apt_invalid_operation._parse_apt_operations","False","100.0","8","8","0","2","0","1","2","100.0","8","100.0","-1","-1","-1","-1"
"thefuck.rules.apt_invalid_operation._parse_apt_get_and_cache_operations","False","90.9","10","11","0","3","0","1","3","100.0","10","90.9","-1","-1","-1","-1"
"thefuck.rules.apt_invalid_operation.get_new_command","False","62.5","5","8","0","3","0","2","2","66.7","4","50.0","1","33.3","3","37.5"
"thefuck.utils.replace_command","False","100.0","3","3","16","61","0","1","61","100.0","3","100.0","-1","-1","-1","-1"
"thefuck.types.Command.update","False","100.0","3","3","0","25","0","1","25","100.0","3","100.0","-1","-1","-1","-1"
"thefuck.rules.apt_list_upgradable.match","False","33.3","1","3","0","4","0","1","4","100.0","1","33.3","-1","-1","-1","-1"
"thefuck.rules.apt_list_upgradable.get_new_command","False","50.0","1","2","0","4","0","1","4","100.0","1","50.0","-1","-1","-1","-1"
"thefuck.rules.apt_upgrade.match","False","33.3","1","3","0","4","0","1","4","100.0","1","33.3","-1","-1","-1","-1"
"thefuck.rules.apt_upgrade.get_new_command","False","50.0","1","2","0","2","0","1","2","100.0","1","50.0","-1","-1","-1","-1"
"thefuck.rules.aws_cli.match","False","50.0","1","2","0","4","0","1","4","100.0","1","50.0","-1","-1","-1","-1"
"thefuck.rules.aws_cli.get_new_command","False","100.0","3","3","1","3","0","1","3","100.0","3","100.0","-1","-1","-1","-1"
"thefuck.rules.az_cli.match","False","50.0","1","2","0","3","0","1","3","100.0","1","50.0","-1","-1","-1","-1"
"thefuck.rules.az_cli.get_new_command","False","100.0","3","3","1","2","0","1","2","100.0","3","100.0","-1","-1","-1","-1"
"thefuck.rules.brew_cask_dependency.match","False","66.7","2","3","0","3","0","2","2","66.7","2","66.7","1","33.3","1","33.3"
"thefuck.rules.brew_cask_dependency.get_new_command","False","100.0","2","2","1","1","0","1","1","100.0","2","100.0","-1","-1","-1","-1"
"thefuck.rules.brew_cask_dependency._get_script_for_brew_cask","False","75.0","3","4","1","1","0","1","1","100.0","3","75.0","-1","-1","-1","-1"
"thefuck.rules.brew_cask_dependency._get_cask_install_lines","False","80.0","4","5","0","1","0","1","1","100.0","4","80.0","-1","-1","-1","-1"
"thefuck.rules.brew_install._get_suggestions","False","100.0","2","2","2","7","0","1","7","100.0","2","100.0","-1","-1","-1","-1"
"thefuck.rules.brew_install.match","False","80.0","4","5","0","4","0","2","3","75.0","4","80.0","1","25.0","3","60.0"
"thefuck.rules.brew_install.get_new_command","False","100.0","3","3","1","4","0","1","4","100.0","3","100.0","-1","-1","-1","-1"
"thefuck.rules.brew_link.match","False","66.7","2","3","0","3","0","1","3","100.0","2","66.7","-1","-1","-1","-1"
"thefuck.rules.brew_link.get_new_command","False","100.0","5","5","1","1","0","1","1","100.0","5","100.0","-1","-1","-1","-1"
"thefuck.rules.brew_reinstall.match","False","75.0","3","4","0","3","0","2","2","66.7","2","50.0","1","33.3","3","75.0"
"thefuck.rules.brew_reinstall.get_new_command","False","100.0","1","1","1","2","0","1","2","100.0","1","100.0","-1","-1","-1","-1"
"thefuck.rules.brew_uninstall.match","False","66.7","2","3","0","4","0","1","4","100.0","2","66.7","-1","-1","-1","-1"
"thefuck.rules.brew_uninstall.get_new_command","False","100.0","4","4","1","1","0","1","1","100.0","4","100.0","-1","-1","-1","-1"
"thefuck.rules.brew_unknown_command.match","False","100.0","7","7","1","16","0","2","15","93.8","4","57.1","1","6.2","6","85.7"
"thefuck.rules.brew_unknown_command._brew_commands","False","37.5","3","8","2","4","0","1","4","100.0","3","37.5","-1","-1","-1","-1"
"thefuck.specific.brew.get_brew_path_prefix","False","83.3","5","6","0","1","1","1","1","100.0","5","83.3","-1","-1","-1","-1"
"thefuck.rules.brew_unknown_command.get_new_command","False","100.0","3","3","1","2","0","1","2","100.0","3","100.0","-1","-1","-1","-1"
"thefuck.rules.brew_update_formula.match","False","75.0","3","4","0","2","0","2","1","50.0","3","75.0","1","50.0","1","25.0"
"thefuck.rules.brew_update_formula.get_new_command","False","100.0","1","1","1","2","0","1","2","100.0","1","100.0","-1","-1","-1","-1"
"thefuck.rules.cargo_no_command.match","False","66.7","2","3","0","2","0","1","2","100.0","2","66.7","-1","-1","-1","-1"
"thefuck.rules.cargo_no_command.get_new_command","False","100.0","3","3","1","2","0","1","2","100.0","3","100.0","-1","-1","-1","-1"
"thefuck.rules.cat_dir.match","False","60.0","3","5","0","5","0","2","3","60.0","3","60.0","2","40.0","2","40.0"
"thefuck.rules.cat_dir.get_new_command","False","100.0","1","1","1","3","0","1","3","100.0","1","100.0","-1","-1","-1","-1"
"thefuck.rules.cd_correction.match","False","62.5","5","8","0","5","0","1","5","100.0","5","62.5","-1","-1","-1","-1"
"thefuck.rules.cd_cs.match","False","100.0","2","2","1","2","0","1","2","100.0","2","100.0","-1","-1","-1","-1"
"thefuck.rules.cd_cs.get_new_command","False","100.0","1","1","1","1","0","1","1","100.0","1","100.0","-1","-1","-1","-1"
"thefuck.rules.cd_mkdir.match","False","62.5","5","8","0","5","0","1","5","100.0","5","62.5","-1","-1","-1","-1"
"thefuck.rules.cd_mkdir.get_new_command","False","66.7","2","3","0","2","0","1","2","100.0","2","66.7","-1","-1","-1","-1"
"thefuck.rules.cd_parent.match","False","100.0","1","1","1","2","0","1","2","100.0","1","100.0","-1","-1","-1","-1"
"thefuck.rules.cd_parent.get_new_command","False","100.0","1","1","1","1","0","1","1","100.0","1","100.0","-1","-1","-1","-1"
"thefuck.rules.chmod_x.match","False","100.0","4","4","2","6","0","4","3","50.0","4","100.0","1","16.7","3","75.0"
"thefuck.rules.chmod_x.get_new_command","False","100.0","3","3","1","2","0","1","2","100.0","3","100.0","-1","-1","-1","-1"
"thefuck.rules.choco_install.match","False","66.7","2","3","0","10","0","1","10","100.0","2","66.7","-1","-1","-1","-1"
"thefuck.rules.choco_install.get_new_command","False","85.7","6","7","1","10","0","1","10","100.0","6","85.7","-1","-1","-1","-1"
"thefuck.rules.composer_not_command.match","False","60.0","3","5","0","3","0","3","1","33.3","1","20.0","1","33.3","2","40.0"
"thefuck.rules.composer_not_command.get_new_command","False","100.0","8","8","1","3","0","3","1","33.3","6","75.0","1","33.3","7","87.5"
"thefuck.rules.conda_mistype.match","False","20.0","1","5","0","1","0","1","1","100.0","1","20.0","-1","-1","-1","-1"
"thefuck.rules.conda_mistype.get_new_command","False","100.0","4","4","1","1","0","1","1","100.0","4","100.0","-1","-1","-1","-1"
"thefuck.rules.cp_create_destination.match","False","66.7","4","6","0","4","0","3","2","50.0","3","50.0","1","25.0","4","66.7"
"thefuck.rules.cp_create_destination.get_new_command","False","100.0","1","1","1","3","0","1","3","100.0","1","100.0","-1","-1","-1","-1"
"thefuck.rules.cp_omitting_directory.match","False","50.0","2","4","0","3","0","1","3","100.0","2","50.0","-1","-1","-1","-1"
"thefuck.rules.cp_omitting_directory.get_new_command","False","50.0","1","2","0","1","0","1","1","100.0","1","50.0","-1","-1","-1","-1"
"thefuck.rules.dirty_untar.match","False","75.0","3","4","0","90","0","1","90","100.0","3","75.0","-1","-1","-1","-1"
"thefuck.rules.dirty_untar._is_tar_extract","False","100.0","4","4","0","90","0","2","60","66.7","3","75.0","30","33.3","2","50.0"
"thefuck.rules.dirty_untar._tar_file","False","100.0","4","4","2","270","0","1","270","100.0","4","100.0","-1","-1","-1","-1"
"thefuck.rules.dirty_untar.side_effect","False","62.5","5","8","1","90","0","1","90","100.0","5","62.5","-1","-1","-1","-1"
"thefuck.rules.dirty_untar.get_new_command","False","100.0","3","3","1","90","0","1","90","100.0","3","100.0","-1","-1","-1","-1"
"thefuck.rules.dirty_unzip.match","False","50.0","4","8","0","4","0","1","4","100.0","4","50.0","-1","-1","-1","-1"
"thefuck.rules.dirty_unzip._zip_file","False","100.0","5","5","2","12","0","2","6","50.0","4","80.0","6","50.0","4","80.0"
"thefuck.rules.dirty_unzip._is_bad_zip","False","60.0","3","5","0","4","0","1","4","100.0","3","60.0","-1","-1","-1","-1"
"thefuck.rules.dirty_unzip.side_effect","False","62.5","5","8","1","4","0","1","4","100.0","5","62.5","-1","-1","-1","-1"
"thefuck.rules.dirty_unzip.get_new_command","False","100.0","2","2","1","4","0","1","4","100.0","2","100.0","-1","-1","-1","-1"
"thefuck.rules.django_south_ghost.match","False","100.0","3","3","1","5","0","3","3","60.0","3","100.0","1","20.0","1","33.3"
"thefuck.rules.django_south_ghost.get_new_command","False","100.0","1","1","1","1","0","1","1","100.0","1","100.0","-1","-1","-1","-1"
"thefuck.rules.django_south_merge.match","False","100.0","3","3","1","5","0","3","3","60.0","3","100.0","1","20.0","1","33.3"
"thefuck.rules.django_south_merge.get_new_command","False","100.0","1","1","1","1","0","1","1","100.0","1","100.0","-1","-1","-1","-1"
"thefuck.rules.dnf_no_such_command.match","False","33.3","1","3","0","2","0","1","2","100.0","1","33.3","-1","-1","-1","-1"
"thefuck.rules.dnf_no_such_command._get_operations","False","100.0","5","5","1","3","0","1","3","100.0","5","100.0","-1","-1","-1","-1"
"thefuck.rules.dnf_no_such_command._parse_operations","False","100.0","2","2","1","3","0","1","3","100.0","2","100.0","-1","-1","-1","-1"
"thefuck.rules.dnf_no_such_command.get_new_command","False","66.7","2","3","0","2","0","1","2","100.0","2","66.7","-1","-1","-1","-1"
"thefuck.rules.docker_image_being_used_by_container.match","False","16.7","1","6","0","2","0","1","2","100.0","1","16.7","-1","-1","-1","-1"
"thefuck.rules.docker_image_being_used_by_container.get_new_command","False","100.0","2","2","1","1","0","1","1","100.0","2","100.0","-1","-1","-1","-1"
"thefuck.rules.docker_login.match","False","75.0","3","4","0","3","0","2","2","66.7","3","75.0","1","33.3","2","50.0"
"thefuck.rules.docker_login.get_new_command","False","100.0","1","1","1","2","0","1","2","100.0","1","100.0","-1","-1","-1","-1"
"thefuck.rules.docker_not_command.match","False","33.3","1","3","0","6","0","1","6","100.0","1","33.3","-1","-1","-1","-1"
"thefuck.rules.docker_not_command.get_new_command","False","75.0","6","8","0","6","0","2","4","66.7","4","50.0","2","33.3","3","37.5"
"thefuck.rules.docker_not_command.get_docker_commands","False","88.9","8","9","0","4","0","2","2","50.0","7","77.8","2","50.0","7","77.8"
"thefuck.rules.docker_not_command._parse_commands","False","100.0","4","4","0","8","0","1","8","100.0","4","100.0","-1","-1","-1","-1"
"thefuck.rules.dry.match","False","100.0","4","4","1","2","0","1","2","100.0","4","100.0","-1","-1","-1","-1"
"thefuck.rules.dry.get_new_command","False","100.0","1","1","1","2","0","1","2","100.0","1","100.0","-1","-1","-1","-1"
"thefuck.rules.fab_command_not_found.match","False","50.0","1","2","0","4","0","1","4","100.0","1","50.0","-1","-1","-1","-1"
"thefuck.rules.fab_command_not_found.get_new_command","False","100.0","11","11","1","4","0","1","4","100.0","11","100.0","-1","-1","-1","-1"
"thefuck.rules.fab_command_not_found._get_between","False","81.8","9","11","0","8","0","2","4","50.0","9","81.8","4","50.0","8","72.7"
"thefuck.rules.fix_alt_space.match","False","66.7","2","3","0","3","0","2","2","66.7","1","33.3","1","33.3","2","66.7"
"thefuck.rules.fix_alt_space.get_new_command","False","50.0","1","2","0","1","0","1","1","100.0","1","50.0","-1","-1","-1","-1"
"thefuck.rules.fix_file.match","False","100.0","3","3","3","69","0","2","46","66.7","2","66.7","23","33.3","2","66.7"
"thefuck.rules.fix_file._search","False","80.0","4","5","0","69","0","2","46","66.7","4","80.0","23","33.3","3","60.0"
"thefuck.rules.fix_file.get_new_command","False","62.5","10","16","0","23","0","2","15","65.2","6","37.5","8","34.8","7","43.8"
"thefuck.rules.gem_unknown_command.match","False","75.0","3","4","0","3","0","2","2","66.7","3","75.0","1","33.3","2","50.0"
"thefuck.rules.gem_unknown_command.get_new_command","False","100.0","3","3","1","2","0","1","2","100.0","3","100.0","-1","-1","-1","-1"
"thefuck.rules.gem_unknown_command._get_unknown_command","False","100.0","1","1","1","2","0","1","2","100.0","1","100.0","-1","-1","-1","-1"
"thefuck.rules.gem_unknown_command._get_all_commands","False","85.7","6","7","0","1","0","1","1","100.0","6","85.7","-1","-1","-1","-1"
"thefuck.rules.git_add.match","False","66.7","2","3","0","5","0","1","5","100.0","2","66.7","-1","-1","-1","-1"
"thefuck.rules.git_add._get_missing_file","False","83.3","5","6","0","7","0","2","6","85.7","5","83.3","1","14.3","4","66.7"
"thefuck.rules.git_add.get_new_command","False","75.0","3","4","0","2","0","1","2","100.0","3","75.0","-1","-1","-1","-1"
"thefuck.rules.git_add_force.match","False","66.7","2","3","0","2","0","1","2","100.0","2","66.7","-1","-1","-1","-1"
"thefuck.rules.git_add_force.get_new_command","False","50.0","1","2","0","1","0","1","1","100.0","1","50.0","-1","-1","-1","-1"
