"full_name","is_generator","coverage_ratio","run_lines_count","executable_lines_count","total_tests","total_calls","total_exceptions","total_paths","top1_path_calls","top1_path_ratio","top1_path_run_lines","top1_path_run_lines_ratio","top2_path_calls","top2_path_ratio","top2_path_run_lines","top2_path_run_lines_ratio"
"flask.scaffold._find_package_path","False","63.6","21","33","0","450","349","4","349","77.6","10","30.3","94","20.9","7","21.2"
"flask.scaffold._path_is_relative_to","False","100.0","5","5","0","451","443","2","443","98.2","4","80.0","8","1.8","3","60.0"
"flask.helpers.get_debug_flag","False","60.0","6","10","2","489","0","2","481","98.4","5","50.0","8","1.6","3","30.0"
"flask.config.Config.__init__","False","100.0","2","2","0","451","0","1","451","100.0","2","100.0","-1","-1","-1","-1"
"flask.app.Flask._check_setup_finished","False","100.0","3","3","0","1351","1","2","1350","99.9","1","33.3","1","0.1","3","100.0"
"flask.app.Flask.add_url_rule","False","166.7","30","18","0","841","2","10","523","62.2","23","127.8","243","28.9","24","133.3"
"flask.helpers.locked_cached_property.__get__","False","75.0","3","4","116","815","0","1","815","100.0","3","75.0","-1","-1","-1","-1"
"flask.scaffold.Scaffold.route","False","28.6","2","7","0","336","0","1","336","100.0","2","28.6","-1","-1","-1","-1"
"flask.scaffold._endpoint_from_view_func","False","100.0","2","2","0","371","0","1","371","100.0","2","100.0","-1","-1","-1","-1"
"flask.app.Flask.app_context","False","100.0","1","1","218","551","0","1","551","100.0","1","100.0","-1","-1","-1","-1"
"flask.ctx.AppContext.__init__","False","100.0","4","4","218","551","0","1","551","100.0","4","100.0","-1","-1","-1","-1"
"flask.app.Flask.create_url_adapter","False","87.5","14","16","224","1045","1","4","511","48.9","3","18.8","477","45.6","7","43.8"
"flask.ctx.AppContext.__enter__","False","100.0","2","2","22","83","0","1","83","100.0","2","100.0","-1","-1","-1","-1"
"flask.ctx.AppContext.push","False","100.0","2","2","220","586","0","1","586","100.0","2","100.0","-1","-1","-1","-1"
"flask.helpers.url_for","False","50.0","7","14","23","43","6","2","42","97.7","7","50.0","1","2.3","1","7.1"
"flask.app.Flask.url_for","False","79.1","34","43","22","42","7","8","23","54.8","18","41.9","8","19.0","17","39.5"
"flask.app.Flask.inject_url_defaults","False","100.0","8","8","21","41","0","4","29","70.7","4","50.0","5","12.2","6","75.0"
"flask.ctx.AppContext.__exit__","False","20.0","1","5","37","83","0","1","83","100.0","1","20.0","-1","-1","-1","-1"
"flask.ctx.AppContext.pop","False","72.7","8","11","233","586","0","2","579","98.8","8","72.7","7","1.2","6","54.5"
"flask.app.Flask.do_teardown_appcontext","False","57.1","4","7","231","579","0","2","572","98.8","3","42.9","7","1.2","4","57.1"
"flask.app.Flask.test_request_context","False","100.0","5","5","0","65","0","1","65","100.0","5","100.0","-1","-1","-1","-1"
"flask.testing.EnvironBuilder.__init__","False","70.0","21","30","6","493","0","5","456","92.5","15","50.0","26","5.3","7","23.3"
"flask.app.Flask.request_context","False","100.0","1","1","196","494","0","1","494","100.0","1","100.0","-1","-1","-1","-1"
"flask.ctx.RequestContext.__init__","False","73.7","14","19","196","494","1","2","493","99.8","12","63.2","1","0.2","14","73.7"
"flask.ctx.RequestContext.__enter__","False","100.0","2","2","38","101","0","1","101","100.0","2","100.0","-1","-1","-1","-1"
"flask.ctx.RequestContext.push","False","100.0","13","13","213","531","1","7","392","73.8","11","84.6","81","15.3","12","92.3"
"flask.sessions.SecureCookieSessionInterface.open_session","False","71.4","10","14","211","494","0","3","375","75.9","5","35.7","82","16.6","3","21.4"
"flask.sessions.SecureCookieSessionInterface.get_signing_serializer","False","81.8","9","11","211","539","0","2","457","84.8","8","72.7","82","15.2","2","18.2"
"flask.config.ConfigAttribute.__get__","False","83.3","5","6","220","1082","0","2","1034","95.6","4","66.7","48","4.4","5","83.3"
"flask.json.tag.TaggedJSONSerializer.dumps","False","100.0","1","1","178","513","0","1","513","100.0","1","100.0","-1","-1","-1","-1"
"flask.json.tag.TaggedJSONSerializer.tag","False","100.0","4","4","178","646","0","2","548","84.8","3","75.0","98","15.2","3","75.0"
"flask.json.tag.TagDict.check","False","100.0","4","4","178","646","0","3","475","73.5","3","75.0","137","21.2","2","50.0"
"flask.json.tag.PassDict.check","False","100.0","1","1","178","642","0","1","642","100.0","1","100.0","-1","-1","-1","-1"
"flask.json.tag.PassDict.to_json","False","100.0","1","1","177","505","0","1","505","100.0","1","100.0","-1","-1","-1","-1"
"flask.json.dumps","False","54.5","6","11","181","521","0","2","503","96.5","4","36.4","18","3.5","5","45.5"
"flask.json.provider.DefaultJSONProvider.dumps","False","46.7","14","30","184","537","0","1","537","100.0","14","46.7","-1","-1","-1","-1"
"flask.sessions.SessionInterface.get_cookie_name","False","100.0","1","1","176","758","0","1","758","100.0","1","100.0","-1","-1","-1","-1"
"flask.sessions.SecureCookieSession.__init__","False","50.0","2","4","212","494","0","1","494","100.0","2","50.0","-1","-1","-1","-1"
"flask.ctx.RequestContext.match_request","False","100.0","5","5","211","530","84","2","446","84.2","3","60.0","84","15.8","4","80.0"
"flask.ctx.RequestContext.__exit__","False","20.0","1","5","45","101","1","1","101","100.0","1","20.0","-1","-1","-1","-1"
"flask.ctx.RequestContext.pop","False","94.7","18","19","213","531","1","5","499","94.0","16","84.2","22","4.1","15","78.9"
"flask.app.Flask.do_teardown_request","False","66.7","6","9","213","525","1","3","511","97.3","4","44.4","13","2.5","6","66.7"
"flask.app.Flask.teardown_appcontext","False","28.6","2","7","0","7","0","1","7","100.0","2","28.6","-1","-1","-1","-1"
"flask.app.Flask.ensure_sync","False","100.0","3","3","191","559","0","2","538","96.2","2","66.7","21","3.8","2","66.7"
"flask.app.Flask.test_client","False","100.0","5","5","0","250","0","1","250","100.0","5","100.0","-1","-1","-1","-1"
"flask.testing.FlaskClient.__init__","False","100.0","7","7","1","250","0","1","250","100.0","7","100.0","-1","-1","-1","-1"
"flask.scaffold.Scaffold.errorhandler","False","25.0","2","8","0","52","0","1","52","100.0","2","25.0","-1","-1","-1","-1"
"flask.scaffold.Scaffold.register_error_handler","False","50.0","2","4","0","56","3","2","53","94.6","2","50.0","3","5.4","1","25.0"
"flask.testing.FlaskClient.open","False","75.0","21","28","193","427","18","7","370","86.7","11","39.3","32","7.5","13","46.4"
"flask.testing.FlaskClient._copy_environ","False","100.0","4","4","4","427","0","2","391","91.6","3","75.0","36","8.4","4","100.0"
"flask.app.Flask.__call__","False","100.0","1","1","193","427","18","1","427","100.0","1","100.0","-1","-1","-1","-1"
"flask.app.Flask.wsgi_app","False","94.7","18","19","193","427","36","8","358","83.8","10","52.6","33","7.7","12","63.2"
"flask.app.Flask.full_dispatch_request","False","100.0","14","14","194","428","123","10","180","42.1","11","78.6","129","30.1","7","50.0"
"flask.app.Flask.preprocess_request","False","100.0","12","12","194","428","2","5","406","94.9","6","50.0","12","2.8","9","75.0"
"flask.app.Flask.dispatch_request","False","100.0","10","10","192","425","114","4","369","86.8","8","80.0","36","8.5","3","30.0"
"flask.app.Flask.handle_user_exception","False","81.8","9","11","58","115","0","5","72","62.6","3","27.3","25","21.7","5","45.5"
"flask.app.Flask._find_error_handler","False","100.0","12","12","59","130","0","4","68","52.3","8","66.7","50","38.5","10","83.3"
"flask.json.jsonify","False","100.0","1","1","4","23","1","1","23","100.0","1","100.0","-1","-1","-1","-1"
"flask.json.provider.DefaultJSONProvider.response","False","59.1","13","22","6","27","1","3","24","88.9","12","54.5","2","7.4","12","54.5"
"flask.json.provider.JSONProvider._prepare_response_obj","False","85.7","6","7","6","27","1","3","20","74.1","4","57.1","6","22.2","4","57.1"
"flask.app.Flask.finalize_request","False","76.9","10","13","190","418","9","4","409","97.8","5","38.5","5","1.2","1","7.7"
"flask.app.Flask.make_response","False","97.7","42","43","194","427","5","10","280","65.6","14","32.6","52","12.2","8","18.6"
"flask.app.Flask.process_response","False","100.0","10","10","189","413","4","7","335","81.1","7","70.0","61","14.8","6","60.0"
"flask.sessions.SessionInterface.is_null_session","False","100.0","1","1","189","415","0","1","415","100.0","1","100.0","-1","-1","-1","-1"
"flask.sessions.SecureCookieSessionInterface.save_session","False","93.9","31","33","158","350","1","5","285","81.4","9","27.3","45","12.9","21","63.6"
"flask.sessions.SessionInterface.get_cookie_domain","False","100.0","22","22","158","350","0","6","177","50.6","6","27.3","164","46.9","3","13.6"
"flask.sessions.SessionInterface.get_cookie_path","False","100.0","1","1","158","358","0","1","358","100.0","1","100.0","-1","-1","-1","-1"
"flask.sessions.SessionInterface.get_cookie_secure","False","100.0","1","1","158","350","0","1","350","100.0","1","100.0","-1","-1","-1","-1"
"flask.sessions.SessionInterface.get_cookie_samesite","False","100.0","1","1","158","350","0","1","350","100.0","1","100.0","-1","-1","-1","-1"
"flask.sessions.SessionInterface.get_cookie_httponly","False","100.0","1","1","158","350","0","1","350","100.0","1","100.0","-1","-1","-1","-1"
"flask.app.Flask.handle_exception","False","93.3","14","15","22","35","0","5","15","42.9","8","53.3","8","22.9","11","73.3"
"flask.app.Flask.should_ignore_error","False","100.0","1","1","23","36","0","1","36","100.0","1","100.0","-1","-1","-1","-1"
"flask.ctx._AppCtxGlobals.get","False","100.0","1","1","2","5","0","1","5","100.0","1","100.0","-1","-1","-1","-1"
"flask.ctx._AppCtxGlobals.__contains__","False","100.0","1","1","2","4","0","1","4","100.0","1","100.0","-1","-1","-1","-1"
"flask.ctx._AppCtxGlobals.__setattr__","False","100.0","1","1","8","18","0","1","18","100.0","1","100.0","-1","-1","-1","-1"
"flask.ctx._AppCtxGlobals.setdefault","False","100.0","1","1","2","14","0","1","14","100.0","1","100.0","-1","-1","-1","-1"
"flask.ctx._AppCtxGlobals.pop","False","100.0","3","3","1","3","1","2","2","66.7","2","66.7","1","33.3","2","66.7"
"flask.ctx._AppCtxGlobals.__iter__","False","100.0","1","1","2","2","0","1","2","100.0","1","100.0","-1","-1","-1","-1"
"flask.ctx._AppCtxGlobals.__repr__","False","75.0","3","4","1","1","0","1","1","100.0","3","75.0","-1","-1","-1","-1"
"flask.templating.render_template_string","False","100.0","3","3","7","11","0","1","11","100.0","3","100.0","-1","-1","-1","-1"
"flask.app.Flask.create_jinja_environment","False","100.0","18","18","0","111","0","2","107","96.4","18","100.0","4","3.6","17","94.4"
"flask.templating.Environment.__init__","False","775.0","31","4","0","222","0","2","111","50.0","4","100.0","111","50.0","27","675.0"
"flask.app.Flask.create_global_jinja_loader","False","100.0","1","1","0","110","0","1","110","100.0","1","100.0","-1","-1","-1","-1"
"flask.templating.DispatchingJinjaLoader.__init__","False","100.0","1","1","0","110","0","1","110","100.0","1","100.0","-1","-1","-1","-1"
"flask.app.Flask.select_jinja_autoescape","False","100.0","3","3","9","86","0","2","62","72.1","2","66.7","24","27.9","2","66.7"
"flask.templating._render","False","100.0","5","5","8","41","0","1","41","100.0","5","100.0","-1","-1","-1","-1"
"flask.app.Flask.update_template_context","False","100.0","9","9","8","42","0","2","38","90.5","9","100.0","4","9.5","8","88.9"
"flask.templating._default_template_ctx_processor","False","100.0","9","9","8","48","0","2","44","91.7","9","100.0","4","8.3","7","77.8"
"flask.scaffold.Scaffold.teardown_request","False","28.6","2","7","0","18","0","1","18","100.0","2","28.6","-1","-1","-1","-1"
"flask.config.ConfigAttribute.__set__","False","100.0","1","1","16","23","0","1","23","100.0","1","100.0","-1","-1","-1","-1"
"flask.helpers.get_root_path","False","56.2","9","16","111","218","0","3","190","87.2","3","18.8","27","12.4","5","31.2"
"flask.blueprints.Blueprint.__init__","False","63.0","17","27","51","88","1","2","87","98.9","16","59.3","1","1.1","8","29.6"
"flask.blueprints.Blueprint._check_setup_finished","False","14.3","1","7","0","364","0","1","364","100.0","1","14.3","-1","-1","-1","-1"
"flask.blueprints.Blueprint.add_url_rule","False","100.0","6","6","0","70","3","3","67","95.7","4","66.7","2","2.9","2","33.3"
"flask.blueprints.Blueprint.record","False","25.0","1","4","0","94","0","1","94","100.0","1","25.0","-1","-1","-1","-1"
"flask.app.Flask.register_blueprint","False","16.7","1","6","0","80","2","1","80","100.0","1","16.7","-1","-1","-1","-1"
"flask.blueprints.Blueprint.register","False","89.6","69","77","0","91","6","10","55","60.4","27","35.1","13","14.3","33","42.9"
"flask.blueprints.Blueprint.make_setup_state","False","33.3","1","3","0","89","0","1","89","100.0","1","33.3","-1","-1","-1","-1"
"flask.blueprints.BlueprintSetupState.__init__","False","76.2","16","21","0","89","0","3","45","50.6","15","71.4","40","44.9","16","76.2"
"flask.blueprints.Blueprint.register.<locals>.extend","False","100.0","3","3","0","534","0","2","433","81.1","1","33.3","101","18.9","3","100.0"
"flask.blueprints.Blueprint.add_url_rule.<locals>.<lambda>","False","120.0","6","5","0","72","0","1","72","100.0","6","120.0","-1","-1","-1","-1"
"flask.blueprints.BlueprintSetupState.add_url_rule","False","76.2","16","21","0","73","0","7","48","65.8","14","66.7","16","21.9","12","57.1"
"flask.sessions.SessionInterface.make_null_session","False","100.0","1","1","36","82","0","1","82","100.0","1","100.0","-1","-1","-1","-1"
"flask.app.Flask.async_to_sync","False","33.3","3","9","3","21","0","1","21","100.0","3","33.3","-1","-1","-1","-1"
"flask.views.MethodView.dispatch_request","False","100.0","5","5","0","15","0","2","14","93.3","4","80.0","1","6.7","5","100.0"
"flask.app.Flask.before_first_request","False","175.0","7","4","0","3","0","1","3","100.0","7","175.0","-1","-1","-1","-1"
"flask.scaffold.Scaffold.before_request","False","50.0","2","4","0","19","0","1","19","100.0","2","50.0","-1","-1","-1","-1"
"flask.scaffold.Scaffold.after_request","False","50.0","2","4","0","10","0","1","10","100.0","2","50.0","-1","-1","-1","-1"
"flask.app.Flask.make_default_options_response","False","100.0","5","5","9","10","0","1","10","100.0","5","100.0","-1","-1","-1","-1"
"flask.scaffold.Scaffold.get","False","33.3","1","3","0","7","1","1","7","100.0","1","33.3","-1","-1","-1","-1"
"flask.scaffold.Scaffold._method_route","False","42.9","3","7","0","11","1","2","10","90.9","2","28.6","1","9.1","2","28.6"
"flask.scaffold.Scaffold.post","False","33.3","1","3","0","1","0","1","1","100.0","1","33.3","-1","-1","-1","-1"
"flask.scaffold.Scaffold.put","False","33.3","1","3","0","1","0","1","1","100.0","1","33.3","-1","-1","-1","-1"
"flask.scaffold.Scaffold.delete","False","33.3","1","3","0","1","0","1","1","100.0","1","33.3","-1","-1","-1","-1"
"flask.scaffold.Scaffold.patch","False","33.3","1","3","0","1","0","1","1","100.0","1","33.3","-1","-1","-1","-1"
"flask.app.Flask.raise_routing_exception","False","100.0","8","8","24","36","36","4","33","91.7","3","37.5","1","2.8","5","62.5"
"flask.app.Flask.trap_http_exception","False","100.0","11","11","40","77","0","6","68","88.3","7","63.6","3","3.9","8","72.7"
"flask.app.Flask.handle_http_exception","False","80.0","8","10","39","73","0","4","35","47.9","5","50.0","35","47.9","5","50.0"
"flask.scaffold.Scaffold.endpoint","False","50.0","2","4","0","3","0","1","3","100.0","2","50.0","-1","-1","-1","-1"
"flask.wrappers.Request._load_form_data","False","100.0","8","8","0","10","1","3","6","60.0","4","50.0","3","30.0","8","100.0"
"flask.sessions.SessionInterface.should_set_cookie","False","100.0","2","2","21","60","0","2","43","71.7","1","50.0","17","28.3","2","100.0"
"flask.sessions.SessionInterface.get_expiration_time","False","60.0","3","5","21","45","0","2","36","80.0","2","40.0","9","20.0","2","40.0"
"flask.sessions.SecureCookieSession.get","False","100.0","2","2","3","106","0","1","106","100.0","2","100.0","-1","-1","-1","-1"
"flask.json.tag.TagTuple.check","False","100.0","1","1","23","137","0","1","137","100.0","1","100.0","-1","-1","-1","-1"
"flask.json.tag.PassList.check","False","100.0","1","1","23","119","0","1","119","100.0","1","100.0","-1","-1","-1","-1"
"flask.json.tag.TagBytes.check","False","100.0","1","1","23","112","0","1","112","100.0","1","100.0","-1","-1","-1","-1"
"flask.json.tag.TagMarkup.check","False","100.0","1","1","23","109","0","1","109","100.0","1","100.0","-1","-1","-1","-1"
"flask.json.tag.TagUUID.check","False","100.0","1","1","23","103","0","1","103","100.0","1","100.0","-1","-1","-1","-1"
"flask.json.tag.TagDateTime.check","False","100.0","1","1","23","101","0","1","101","100.0","1","100.0","-1","-1","-1","-1"
"flask.app._make_timedelta","False","100.0","3","3","12","48","0","2","47","97.9","2","66.7","1","2.1","2","66.7"
"flask.json.tag.TaggedJSONSerializer.loads","False","100.0","1","1","13","48","0","1","48","100.0","1","100.0","-1","-1","-1","-1"
"flask.json.loads","False","50.0","5","10","17","63","0","2","37","58.7","4","40.0","26","41.3","4","40.0"
"flask.json.provider.DefaultJSONProvider.loads","False","45.5","5","11","15","52","3","1","52","100.0","5","45.5","-1","-1","-1","-1"
"flask.json.tag.TaggedJSONSerializer.untag","False","100.0","6","6","0","69","0","3","28","40.6","4","66.7","26","37.7","4","66.7"
"flask.helpers.is_ip","False","100.0","7","7","8","8","7","2","7","87.5","6","85.7","1","12.5","4","57.1"
"flask.testing.FlaskClient.__enter__","False","75.0","3","4","15","19","0","1","19","100.0","3","75.0","-1","-1","-1","-1"
"flask.json.tag.JSONTag.tag","False","100.0","1","1","5","36","0","1","36","100.0","1","100.0","-1","-1","-1","-1"
"flask.json.tag.TagTuple.to_json","False","100.0","1","1","4","18","0","1","18","100.0","1","100.0","-1","-1","-1","-1"
"flask.json.tag.TagBytes.to_json","False","100.0","1","1","2","3","0","1","3","100.0","1","100.0","-1","-1","-1","-1"
"flask.json.tag.TagMarkup.to_json","False","100.0","1","1","3","6","0","1","6","100.0","1","100.0","-1","-1","-1","-1"
"flask.json.tag.TagUUID.to_json","False","100.0","1","1","2","2","0","1","2","100.0","1","100.0","-1","-1","-1","-1"
"flask.json.tag.TagDateTime.to_json","False","100.0","1","1","2","2","0","1","2","100.0","1","100.0","-1","-1","-1","-1"
"flask.json.tag.TagDict.to_json","False","100.0","2","2","2","4","0","1","4","100.0","2","100.0","-1","-1","-1","-1"
"flask.sessions.SecureCookieSession.__getitem__","False","100.0","2","2","2","15","0","1","15","100.0","2","100.0","-1","-1","-1","-1"
"flask.testing.FlaskClient.__exit__","False","33.3","2","6","15","19","0","1","19","100.0","2","33.3","-1","-1","-1","-1"
"flask.sessions.SecureCookieSession.setdefault","False","100.0","2","2","0","1","0","1","1","100.0","2","100.0","-1","-1","-1","-1"
"flask.helpers.flash","False","100.0","7","7","1","15","0","1","15","100.0","7","100.0","-1","-1","-1","-1"
"flask.helpers.get_flashed_messages","False","81.8","9","11","1","5","0","4","2","40.0","8","72.7","1","20.0","7","63.6"
"flask.json.tag.PassList.to_json","False","100.0","1","1","4","7","0","1","7","100.0","1","100.0","-1","-1","-1","-1"
"flask.json.tag.TagTuple.to_python","False","100.0","1","1","0","16","0","1","16","100.0","1","100.0","-1","-1","-1","-1"
"flask.json.tag.TagMarkup.to_python","False","100.0","1","1","0","5","0","1","5","100.0","1","100.0","-1","-1","-1","-1"
"flask.ctx.after_this_request","False","66.7","4","6","0","1","0","1","1","100.0","4","66.7","-1","-1","-1","-1"
"flask.app.Flask.log_exception","False","40.0","2","5","13","17","0","1","17","100.0","2","40.0","-1","-1","-1","-1"
"flask.logging.create_logger","False","100.0","6","6","0","19","0","4","14","73.7","4","66.7","3","15.8","5","83.3"
"flask.logging.has_level_handler","False","100.0","9","9","1","23","16","4","15","65.2","7","77.8","6","26.1","7","77.8"
"flask.helpers.abort","False","60.0","3","5","2","26","26","2","24","92.3","2","40.0","2","7.7","2","40.0"
"flask.debughelpers.attach_enctype_error_multidict","False","35.7","5","14","0","3","0","1","3","100.0","5","35.7","-1","-1","-1","-1"
"flask.debughelpers.attach_enctype_error_multidict.<locals>.newcls.__getitem__","False","87.5","7","8","0","1","1","1","1","100.0","7","87.5","-1","-1","-1","-1"
"flask.debughelpers.DebugFilesKeyError.__str__","False","100.0","1","1","1","2","0","1","2","100.0","1","100.0","-1","-1","-1","-1"
"flask.helpers.make_response","False","100.0","5","5","4","11","0","3","5","45.5","3","60.0","4","36.4","4","80.0"
"flask.json.provider._default","False","88.9","8","9","0","10","0","4","6","60.0","2","22.2","2","20.0","3","33.3"
"flask.app.Flask.handle_url_build_error","False","83.3","10","12","3","6","2","4","2","33.3","3","25.0","2","33.3","5","41.7"
"flask.scaffold.Scaffold.send_static_file","False","80.0","4","5","3","15","0","1","15","100.0","4","80.0","-1","-1","-1","-1"
"flask.scaffold.Scaffold.get_send_file_max_age","False","83.3","5","6","4","27","0","2","23","85.2","3","50.0","4","14.8","4","66.7"
"flask.helpers.send_from_directory","False","33.3","2","6","4","16","0","1","16","100.0","2","33.3","-1","-1","-1","-1"
"flask.helpers._prepare_send_file_kwargs","False","100.0","8","8","5","20","0","2","15","75.0","8","100.0","5","25.0","7","87.5"
"flask.app.Flask.run","False","62.2","28","45","5","35","0","7","25","71.4","24","53.3","3","8.6","24","53.3"
"flask.helpers.get_load_dotenv","False","100.0","4","4","17","53","0","2","52","98.1","3","75.0","1","1.9","3","75.0"
"flask.cli.load_dotenv","False","100.0","21","21","19","56","1","5","52","92.9","9","42.9","1","1.8","10","47.6"
"flask.cli.show_server_banner","False","83.3","5","6","5","35","0","1","35","100.0","5","83.3","-1","-1","-1","-1"
"flask.scaffold.Scaffold.url_defaults","False","50.0","2","4","0","3","0","1","3","100.0","2","50.0","-1","-1","-1","-1"
"flask.scaffold.Scaffold.url_value_preprocessor","False","50.0","2","4","0","2","0","1","2","100.0","2","50.0","-1","-1","-1","-1"
"flask.debughelpers.FormDataRoutingRedirect.__init__","False","100.0","10","10","1","1","0","1","1","100.0","10","100.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.app_errorhandler","False","50.0","2","4","0","1","0","1","1","100.0","2","50.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.record_once","False","50.0","2","4","0","27","0","1","27","100.0","2","50.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.app_errorhandler.<locals>.decorator.<locals>.<lambda>","False","NA","1","0","0","1","0","1","1","100.0","1","NA","-1","-1","-1","-1"
"flask.templating.render_template","False","50.0","3","6","3","32","2","2","30","93.8","3","50.0","2","6.2","2","33.3"
"flask.templating.DispatchingJinjaLoader.get_source","False","60.0","3","5","4","33","3","2","32","97.0","2","40.0","1","3.0","2","40.0"
"flask.templating.DispatchingJinjaLoader._get_source_fast","False","75.0","6","8","3","32","5","3","27","84.4","3","37.5","3","9.4","5","62.5"
"flask.templating.DispatchingJinjaLoader._iter_loaders","True","77.8","7","9","4","33","30","3","27","81.8","3","33.3","5","15.2","7","77.8"
"flask.app.Flask.iter_blueprints","False","100.0","1","1","3","7","0","1","7","100.0","1","100.0","-1","-1","-1","-1"
"flask.templating.DispatchingJinjaLoader.list_templates","False","100.0","10","10","1","1","0","1","1","100.0","10","100.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.app_template_filter","False","50.0","2","4","0","5","0","1","5","100.0","2","50.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.add_app_template_filter","False","50.0","2","4","0","9","0","1","9","100.0","2","50.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.add_app_template_filter.<locals>.register_template","False","100.0","1","1","0","9","0","1","9","100.0","1","100.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.app_template_test","False","50.0","2","4","0","5","0","1","5","100.0","2","50.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.add_app_template_test","False","50.0","2","4","0","9","0","1","9","100.0","2","50.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.add_app_template_test.<locals>.register_template","False","100.0","1","1","0","9","0","1","9","100.0","1","100.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.app_context_processor","False","75.0","3","4","0","1","0","1","1","100.0","3","75.0","-1","-1","-1","-1"
"flask.scaffold.Scaffold.context_processor","False","50.0","2","4","0","7","0","1","7","100.0","2","50.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.app_context_processor.<locals>.<lambda>","False","NA","1","0","0","1","0","1","1","100.0","1","NA","-1","-1","-1","-1"
"flask.blueprints.Blueprint.app_template_global","False","50.0","2","4","0","1","0","1","1","100.0","2","50.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.add_app_template_global","False","50.0","2","4","0","1","0","1","1","100.0","2","50.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.add_app_template_global.<locals>.register_template","False","100.0","1","1","0","1","0","1","1","100.0","1","100.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.before_app_first_request","False","175.0","7","4","0","1","0","1","1","100.0","7","175.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.before_app_request","False","75.0","3","4","0","1","0","1","1","100.0","3","75.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.after_app_request","False","75.0","3","4","0","1","0","1","1","100.0","3","75.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.teardown_app_request","False","75.0","3","4","0","1","0","1","1","100.0","3","75.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.before_app_first_request.<locals>.<lambda>","False","NA","1","0","0","1","0","1","1","100.0","1","NA","-1","-1","-1","-1"
"flask.blueprints.Blueprint.before_app_request.<locals>.<lambda>","False","NA","1","0","0","1","0","1","1","100.0","1","NA","-1","-1","-1","-1"
"flask.blueprints.Blueprint.after_app_request.<locals>.<lambda>","False","NA","1","0","0","1","0","1","1","100.0","1","NA","-1","-1","-1","-1"
"flask.blueprints.Blueprint.teardown_app_request.<locals>.<lambda>","False","NA","1","0","0","1","0","1","1","100.0","1","NA","-1","-1","-1","-1"
"flask.blueprints.Blueprint.app_url_defaults","False","100.0","3","3","0","1","0","1","1","100.0","3","100.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.app_url_value_preprocessor","False","75.0","3","4","0","1","0","1","1","100.0","3","75.0","-1","-1","-1","-1"
