"full_name","is_generator","coverage_ratio","run_lines_count","executable_lines_count","total_tests","total_calls","total_exceptions","total_paths","top1_path_calls","top1_path_ratio","top1_path_run_lines","top1_path_run_lines_ratio","top2_path_calls","top2_path_ratio","top2_path_run_lines","top2_path_run_lines_ratio"
"pylint.message.message_id_store.MessageIdStore.check_msgid_and_symbol","False","100.0","9","9","87","468200","10","4","464321","99.2","4","44.4","3869","0.8","6","66.7"
"pylint.message.message_id_store.MessageIdStore.add_msgid_and_symbol","False","100.0","2","2","88","428699","0","1","428699","100.0","2","100.0","-1","-1","-1","-1"
"pylint.message.message_id_store.MessageIdStore.add_legacy_msgid_and_symbol","False","100.0","5","5","85","39507","0","1","39507","100.0","5","100.0","-1","-1","-1","-1"
"pylint.checkers.initialize","False","100.0","1","1","54","1154","0","1","1154","100.0","1","100.0","-1","-1","-1","-1"
"pylint.utils.utils.register_plugins","False","81.0","17","21","54","1431","0","1","1431","100.0","17","81.0","-1","-1","-1","-1"
"pylint.checkers.logging.register","False","100.0","1","1","54","1154","0","1","1154","100.0","1","100.0","-1","-1","-1","-1"
"pylint.checkers.spelling.register","False","100.0","1","1","54","1154","0","1","1154","100.0","1","100.0","-1","-1","-1","-1"
"pylint.config.argument._path_transformer","False","100.0","1","1","70","135999","0","1","135999","100.0","1","100.0","-1","-1","-1","-1"
"pylint.config.argument._yn_transformer","False","100.0","7","7","54","2365","1","3","1905","80.5","4","57.1","459","19.4","3","42.9"
"pylint.checkers.misc.register","False","100.0","2","2","54","1154","0","1","1154","100.0","2","100.0","-1","-1","-1","-1"
"pylint.checkers.dunder_methods.register","False","100.0","1","1","54","1154","0","1","1154","100.0","1","100.0","-1","-1","-1","-1"
"pylint.checkers.typecheck.register","False","100.0","2","2","54","1154","0","1","1154","100.0","2","100.0","-1","-1","-1","-1"
"pylint.config.argument._StoreNewNamesArgument.__init__","False","100.0","12","12","55","1158","0","1","1158","100.0","12","100.0","-1","-1","-1","-1"
"pylint.config.deprecation_actions._NewNamesAction.__init__","False","59.1","13","22","0","1158","0","1","1158","100.0","13","59.1","-1","-1","-1","-1"
"pylint.config.argument._regex_transformer","False","100.0","5","5","55","4001","2","2","3999","100.0","2","40.0","2","0.0","5","100.0"
"pylint.checkers.unicode._BadChar.description","False","100.0","3","3","0","6","0","1","6","100.0","3","100.0","-1","-1","-1","-1"
"pylint.checkers.unicode._BadChar.human_code","False","100.0","1","1","6","269","0","1","269","100.0","1","100.0","-1","-1","-1","-1"
"pylint.checkers.unicode.register","False","100.0","1","1","54","1154","0","1","1154","100.0","1","100.0","-1","-1","-1","-1"
"pylint.checkers.modified_iterating_checker.register","False","100.0","1","1","54","1154","0","1","1154","100.0","1","100.0","-1","-1","-1","-1"
"pylint.checkers.classes.register","False","100.0","2","2","54","1154","0","1","1154","100.0","2","100.0","-1","-1","-1","-1"
"pylint.checkers.classes.class_checker.ClassChecker.__init__","False","100.0","3","3","54","1154","0","1","1154","100.0","3","100.0","-1","-1","-1","-1"
"pylint.checkers.base_checker.BaseChecker.__init__","False","22.2","2","9","54","1154","0","1","1154","100.0","2","22.2","-1","-1","-1","-1"
"pylint.checkers.classes.special_methods_checker.SpecialMethodsChecker.__init__","False","100.0","15","15","54","1154","0","1","1154","100.0","15","100.0","-1","-1","-1","-1"
"pylint.checkers.lambda_expressions.register","False","100.0","1","1","54","1154","0","1","1154","100.0","1","100.0","-1","-1","-1","-1"
"pylint.checkers.variables.register","False","100.0","1","1","54","1154","0","1","1154","100.0","1","100.0","-1","-1","-1","-1"
"pylint.checkers.variables.VariablesChecker.__init__","False","100.0","7","7","54","1164","0","1","1164","100.0","7","100.0","-1","-1","-1","-1"
"pylint.checkers.unsupported_version.register","False","100.0","1","1","54","1154","0","1","1154","100.0","1","100.0","-1","-1","-1","-1"
"pylint.checkers.ellipsis_checker.register","False","100.0","1","1","54","1154","0","1","1154","100.0","1","100.0","-1","-1","-1","-1"
"pylint.checkers.non_ascii_names.register","False","100.0","1","1","54","1154","0","1","1154","100.0","1","100.0","-1","-1","-1","-1"
"pylint.checkers.format.register","False","100.0","1","1","54","1154","0","1","1154","100.0","1","100.0","-1","-1","-1","-1"
"pylint.checkers.format.FormatChecker.__init__","False","100.0","3","3","54","1162","0","1","1162","100.0","3","100.0","-1","-1","-1","-1"
"pylint.config.argument._non_empty_string_transformer","False","100.0","3","3","62","30499","1","2","30498","100.0","2","66.7","1","0.0","2","66.7"
"pylint.checkers.imports.register","False","100.0","1","1","54","1154","0","1","1154","100.0","1","100.0","-1","-1","-1","-1"
"pylint.checkers.imports.ImportsChecker.__init__","False","100.0","10","10","55","1163","0","1","1163","100.0","10","100.0","-1","-1","-1","-1"
"pylint.checkers.method_args.register","False","100.0","1","1","54","1154","0","1","1154","100.0","1","100.0","-1","-1","-1","-1"
"pylint.checkers.threading_checker.register","False","100.0","1","1","54","1154","0","1","1154","100.0","1","100.0","-1","-1","-1","-1"
"pylint.checkers.raw_metrics.register","False","100.0","1","1","54","1154","0","1","1154","100.0","1","100.0","-1","-1","-1","-1"
"pylint.checkers.newstyle.register","False","100.0","1","1","54","1154","0","1","1154","100.0","1","100.0","-1","-1","-1","-1"
"pylint.checkers.exceptions.register","False","100.0","1","1","54","1154","0","1","1154","100.0","1","100.0","-1","-1","-1","-1"
"pylint.checkers.stdlib.register","False","100.0","1","1","54","1154","0","1","1154","100.0","1","100.0","-1","-1","-1","-1"
"pylint.checkers.stdlib.StdlibChecker.__init__","False","100.0","17","17","54","1155","0","1","1155","100.0","17","100.0","-1","-1","-1","-1"
"pylint.checkers.async.register","False","100.0","1","1","54","1154","0","1","1154","100.0","1","100.0","-1","-1","-1","-1"
"pylint.checkers.refactoring.register","False","100.0","4","4","54","1154","0","1","1154","100.0","4","100.0","-1","-1","-1","-1"
"pylint.checkers.refactoring.refactoring_checker.RefactoringChecker.__init__","False","100.0","5","5","54","1154","0","1","1154","100.0","5","100.0","-1","-1","-1","-1"
"pylint.checkers.refactoring.refactoring_checker.ConsiderUsingWithStack.clear_all","False","100.0","2","2","68","2274","0","1","2274","100.0","2","100.0","-1","-1","-1","-1"
"pylint.checkers.refactoring.refactoring_checker.ConsiderUsingWithStack.__iter__","True","100.0","1","1","68","2322","12","1","2322","100.0","1","100.0","-1","-1","-1","-1"
"pylint.checkers.similar.register","False","100.0","1","1","54","1154","0","1","1154","100.0","1","100.0","-1","-1","-1","-1"
"pylint.checkers.similar.SimilarChecker.__init__","False","200.0","16","8","70","2331","0","3","1157","49.6","8","100.0","1157","49.6","8","100.0"
"pylint.checkers.design_analysis.register","False","100.0","1","1","54","1154","0","1","1154","100.0","1","100.0","-1","-1","-1","-1"
"pylint.checkers.design_analysis.MisdesignChecker.__init__","False","100.0","4","4","54","1157","0","1","1157","100.0","4","100.0","-1","-1","-1","-1"
"pylint.checkers.strings.register","False","100.0","2","2","54","1154","0","1","1154","100.0","2","100.0","-1","-1","-1","-1"
"pylint.checkers.strings.StringConstantChecker.__init__","False","100.0","4","4","54","1154","0","1","1154","100.0","4","100.0","-1","-1","-1","-1"
"pylint.checkers.base.name_checker.naming_style._create_naming_options","False","100.0","28","28","0","1","0","1","1","100.0","28","100.0","-1","-1","-1","-1"
"pylint.checkers.base.register","False","100.0","6","6","54","1154","0","1","1154","100.0","6","100.0","-1","-1","-1","-1"
"pylint.checkers.base.basic_checker.BasicChecker.__init__","False","100.0","2","2","55","1155","0","1","1155","100.0","2","100.0","-1","-1","-1","-1"
"pylint.checkers.base.name_checker.checker.NameChecker.__init__","False","100.0","7","7","54","1158","0","1","1158","100.0","7","100.0","-1","-1","-1","-1"
"pylint.config.argument._regexp_csv_transfomer","False","100.0","4","4","54","2434","1","3","2385","98.0","3","75.0","48","2.0","4","100.0"
"pylint.checkers.nested_min_max.register","False","100.0","1","1","54","1154","0","1","1154","100.0","1","100.0","-1","-1","-1","-1"
"pylint.testutils.get_test_info._get_tests_info","False","85.0","17","20","0","26","0","3","14","53.8","3","15.0","10","38.5","12","60.0"
"pylint.testutils.functional.find_functional_tests.get_functional_test_files_from_directory","False","100.0","11","11","0","3","1","2","2","66.7","11","100.0","1","33.3","2","18.2"
"pylint.testutils.functional.find_functional_tests._check_functional_tests_structure","False","91.7","22","24","0","288","3","10","74","25.7","2","8.3","71","24.7","17","70.8"
"pylint.testutils.functional.test_file.FunctionalTestFile.__init__","False","100.0","11","11","6","1632","0","1","1632","100.0","11","100.0","-1","-1","-1","-1"
"pylint.testutils.functional.test_file.FunctionalTestFile._parse_options","False","83.3","10","12","7","1632","1040","3","1040","63.7","7","58.3","297","18.2","5","41.7"
"pylint.testutils.functional.test_file.FunctionalTestFile._file_type","False","100.0","4","4","0","5630","1565","2","4065","72.2","3","75.0","1565","27.8","3","75.0"
"pylint.testutils.functional.test_file.parse_python_version","False","100.0","1","1","1","433","0","1","433","100.0","1","100.0","-1","-1","-1","-1"
"pylint.testutils.functional.test_file.FunctionalTestFile._parse_options.<locals>.<lambda>","False","NA","1","0","2","19","0","1","19","100.0","1","NA","-1","-1","-1","-1"
"pylint.testutils.decorator.set_config","False","22.2","2","9","0","49","0","1","49","100.0","2","22.2","-1","-1","-1","-1"
"pylint.testutils._primer.package_to_lint.PackageToLint.__init__","False","63.6","7","11","2","47","0","1","47","100.0","7","63.6","-1","-1","-1","-1"
"pylint.pyreverse.printer.Printer.__init__","False","75.0","6","8","5","52","2","1","52","100.0","6","75.0","-1","-1","-1","-1"
"pylint.pyreverse.plantuml_printer.PlantUmlPrinter._open_graph","False","100.0","10","10","3","15","2","4","10","66.7","4","40.0","2","13.3","7","70.0"
"pylint.pyreverse.printer.Printer.emit","False","100.0","3","3","6","892","0","2","697","78.1","3","100.0","195","21.9","2","66.7"
"pylint.testutils.pyreverse.get_functional_test_files","False","100.0","14","14","0","2","0","1","2","100.0","14","100.0","-1","-1","-1","-1"
"pylint.testutils.pyreverse._read_config","False","100.0","8","8","0","3","0","1","3","100.0","8","100.0","-1","-1","-1","-1"
"pylint.message.message.Message.__init__","False","53.6","15","28","39","4111","0","1","4111","100.0","15","53.6","-1","-1","-1","-1"
"pylint.lint.run._cpu_count","False","76.9","10","13","1","2","0","2","1","50.0","9","69.2","1","50.0","9","69.2"
"pylint.lint.run._query_cpu","False","61.1","11","18","1","2","0","2","1","50.0","7","38.9","1","50.0","11","61.1"
"pylint.lint.parallel._worker_initialize","False","83.3","5","6","3","3","0","1","3","100.0","5","83.3","-1","-1","-1","-1"
"pylint.reporters.collecting_reporter.CollectingReporter.__init__","False","100.0","2","2","4","4","0","1","4","100.0","2","100.0","-1","-1","-1","-1"
"pylint.lint.pylinter.PyLinter.open","False","100.0","8","8","72","1159","0","2","1158","99.9","6","75.0","1","0.1","8","100.0"
"pylint.utils.linterstats.LinterStats.reset_message_count","False","100.0","6","6","72","1159","0","1","1159","100.0","6","100.0","-1","-1","-1","-1"
"pylint.lint.utils._patch_sys_path","False","100.0","10","10","68","2163","0","2","2159","99.8","10","100.0","4","0.2","6","60.0"
"pylint.lint.parallel._worker_check_single_file","False","84.0","21","25","3","3","1","2","2","66.7","20","80.0","1","33.3","2","8.0"
"pylint.lint.pylinter.PyLinter.check_single_file_item","False","100.0","2","2","3","3","0","1","3","100.0","2","100.0","-1","-1","-1","-1"
"pylint.lint.pylinter.PyLinter._astroid_module_checker","False","180.0","27","15","56","1081","0","1","1081","100.0","27","180.0","-1","-1","-1","-1"
"pylint.utils.ast_walker.ASTWalker.__init__","False","100.0","5","5","63","1088","0","1","1088","100.0","5","100.0","-1","-1","-1","-1"
"pylint.lint.pylinter.PyLinter.prepare_checkers","False","100.0","8","8","60","1086","2","4","1078","99.3","8","100.0","5","0.5","5","62.5"
"pylint.lint.pylinter.PyLinter.disable_reporters","False","100.0","3","3","58","1084","0","1","1084","100.0","3","100.0","-1","-1","-1","-1"
"pylint.reporters.reports_handler_mix_in.ReportsHandlerMixIn.disable_report","False","100.0","2","2","59","8505","0","1","8505","100.0","2","100.0","-1","-1","-1","-1"
"pylint.lint.pylinter.PyLinter.get_checkers","False","100.0","1","1","64","1137","0","1","1137","100.0","1","100.0","-1","-1","-1","-1"
"pylint.utils.ast_walker.ASTWalker.add_checker","False","100.0","24","24","63","40760","0","6","27547","67.6","15","62.5","6165","15.1","19","79.2"
"pylint.lint.pylinter.PyLinter._check_file","False","73.3","11","15","3","3","0","1","3","100.0","11","73.3","-1","-1","-1","-1"
"pylint.lint.pylinter.PyLinter.set_current_module","False","70.6","12","17","94","6060","0","4","3286","54.2","7","41.2","2159","35.6","11","64.7"
"pylint.reporters.base_reporter.BaseReporter.on_set_current_module","False","NA","1","0","6","25","0","1","25","100.0","1","NA","-1","-1","-1","-1"
"pylint.utils.linterstats.LinterStats.init_single_module","False","100.0","2","2","94","6053","0","1","6053","100.0","2","100.0","-1","-1","-1","-1"
"pylint.lint.pylinter.PyLinter._get_namespace_for_file","False","100.0","7","7","57","4926","0","3","2712","55.1","2","28.6","2159","43.8","6","85.7"
"pylint.lint.pylinter.PyLinter.get_ast","False","92.0","23","25","55","1337","12","6","1321","98.8","3","12.0","8","0.6","13","52.0"
"pylint.lint.pylinter.PyLinter.check_astroid_module","False","100.0","7","7","51","1307","0","1","1307","100.0","7","100.0","-1","-1","-1","-1"
"pylint.lint.pylinter.PyLinter._check_astroid_module","False","93.8","15","16","51","1307","1","6","1122","85.8","11","68.8","151","11.6","10","62.5"
"pylint.utils.utils.tokenize_module","False","100.0","3","3","52","1308","1","1","1308","100.0","3","100.0","-1","-1","-1","-1"
"pylint.lint.message_state_handler._MessageStateHandler.process_tokens","False","90.7","68","75","52","1307","10","10","545","41.7","29","38.7","276","21.1","16","21.3"
"pylint.utils.ast_walker.ASTWalker.walk","False","57.1","12","21","58","86989","0","10","39199","45.1","9","42.9","20764","23.9","10","47.6"
"pylint.utils.file_state.FileState.iter_spurious_suppression_messages","True","100.0","13","13","50","1306","0","7","570","43.6","2","15.4","430","32.9","13","100.0"
"pylint.checkers.base_checker.BaseChecker.close","False","NA","1","0","56","38679","0","1","38679","100.0","1","NA","-1","-1","-1","-1"
"pylint.checkers.base_checker.BaseChecker.get_map_data","False","100.0","1","1","2","2","0","1","2","100.0","1","100.0","-1","-1","-1","-1"
"pylint.reporters.collecting_reporter.CollectingReporter.reset","False","100.0","1","1","2","2","0","1","2","100.0","1","100.0","-1","-1","-1","-1"
"pylint.lint.pylinter.PyLinter.load_plugin_modules","False","100.0","9","9","45","412","6","4","268","65.0","1","11.1","137","33.3","6","66.7"
"pylint.extensions.overlapping_exceptions.register","False","100.0","1","1","13","38","0","1","38","100.0","1","100.0","-1","-1","-1","-1"
"pylint.lint.pylinter.PyLinter.load_plugin_configuration","False","88.9","8","9","40","1078","0","4","940","87.2","3","33.3","131","12.2","5","55.6"
"pylint.lint.parallel.check_parallel","False","96.6","28","29","9","39","1","4","33","84.6","27","93.1","4","10.3","28","96.6"
"pylint.testutils.reporter_for_tests.GenericTestReporter.on_set_current_module","False","100.0","1","1","32","566","0","1","566","100.0","1","100.0","-1","-1","-1","-1"
"pylint.lint.parallel._merge_mapreduce_data","False","100.0","9","9","8","38","0","3","21","55.3","7","77.8","16","42.1","9","100.0"
"pylint.checkers.base_checker.BaseChecker.__gt__","False","100.0","11","11","1","177179","0","6","170666","96.3","7","63.6","4367","2.5","4","36.4"
"pylint.utils.linterstats.merge_stats","False","92.3","48","52","8","38","17","2","21","55.3","44","84.6","17","44.7","48","92.3"
"pylint.lint.pylinter.PyLinter.check","False","93.8","30","32","53","1070","0","5","1029","96.2","13","40.6","19","1.8","13","40.6"
"pylint.lint.pylinter.PyLinter.initialize","False","100.0","4","4","53","1070","0","2","1062","99.3","4","100.0","8","0.7","3","75.0"
"pylint.message.message_definition.MessageDefinition.may_be_emitted","False","54.5","6","11","55","388402","0","3","386244","99.4","4","36.4","2129","0.5","4","36.4"
"pylint.lint.utils.fix_import_path","False","100.0","4","4","65","2160","0","1","2160","100.0","4","100.0","-1","-1","-1","-1"
"pylint.lint.expand_modules.get_python_path","False","90.0","9","10","67","3401","0","4","1970","57.9","6","60.0","1259","37.0","9","90.0"
"pylint.lint.message_state_handler._MessageStateHandler.is_message_enabled","False","80.0","8","10","81","582682","542399","3","581613","99.8","5","50.0","1059","0.2","7","70.0"
"pylint.message.message_id_store.MessageIdStore.get_active_msgids","False","100.0","29","29","84","626815","476635","9","367805","58.7","14","48.3","150180","24.0","2","6.9"
"pylint.lint.message_state_handler._MessageStateHandler._is_one_message_enabled","False","89.5","17","19","82","624445","59812","5","556133","89.1","2","10.5","59732","9.6","7","36.8"
"pylint.checkers.base_checker.BaseChecker.open","False","NA","1","0","49","24635","0","1","24635","100.0","1","NA","-1","-1","-1","-1"
"pylint.lint.pylinter.PyLinter._get_asts","False","100.0","15","15","53","1078","1","3","1070","99.3","7","46.7","7","0.6","3","20.0"
"pylint.lint.pylinter.PyLinter._iterate_file_descrs","True","100.0","4","4","51","1059","0","2","1052","99.3","4","100.0","7","0.7","1","25.0"
"pylint.lint.pylinter.PyLinter._expand_files","False","100.0","13","13","51","1059","0","2","1053","99.4","7","53.8","6","0.6","13","100.0"
"pylint.lint.expand_modules.expand_modules","False","95.7","67","70","54","1065","11","10","974","91.5","35","50.0","22","2.1","52","74.3"
"pylint.lint.expand_modules._is_ignored_file","False","100.0","6","6","54","1246","0","3","1231","98.8","6","100.0","9","0.7","5","83.3"
"pylint.lint.expand_modules._is_in_ignore_list_re","False","100.0","1","1","55","2806","26","1","2806","100.0","1","100.0","-1","-1","-1","-1"
"pylint.lint.pylinter.PyLinter._lint_files","False","100.0","13","13","53","1078","2","6","1057","98.1","4","30.8","8","0.7","1","7.7"
"pylint.lint.pylinter.PyLinter._lint_file","False","100.0","12","12","49","1305","2","4","720","55.2","10","83.3","583","44.7","9","75.0"
"pylint.utils.linterstats.LinterStats.__str__","False","100.0","17","17","1","60","0","1","60","100.0","17","100.0","-1","-1","-1","-1"
"pylint.checkers.base_checker.BaseChecker.__eq__","False","100.0","3","3","3","102571","0","2","102568","100.0","2","66.7","3","0.0","2","66.7"
"pylint.utils.linterstats.LinterStats.reset_node_count","False","100.0","1","1","49","2085","0","1","2085","100.0","1","100.0","-1","-1","-1","-1"
"pylint.checkers.base_checker.BaseChecker.add_message","False","22.2","2","9","73","12118","0","1","12118","100.0","2","22.2","-1","-1","-1","-1"
"pylint.lint.pylinter.PyLinter.add_message","False","65.0","13","20","48","23850","3","2","17604","73.8","13","65.0","6246","26.2","12","60.0"
"pylint.lint.pylinter.PyLinter._add_one_message","False","98.4","62","63","48","23850","1136","10","12074","50.6","9","14.3","3983","16.7","18","28.6"
"pylint.message.message_definition.MessageDefinition.check_message_definition","False","100.0","13","13","48","24107","3","6","12407","51.5","4","30.8","9503","39.4","4","30.8"
"pylint.utils.linterstats.LinterStats.increase_single_message_count","False","100.0","1","1","35","4094","0","1","4094","100.0","1","100.0","-1","-1","-1","-1"
"pylint.utils.linterstats.LinterStats.increase_single_module_message_count","False","100.0","1","1","35","4094","0","1","4094","100.0","1","100.0","-1","-1","-1","-1"
"pylint.testutils.reporter_for_tests.GenericTestReporter.handle_message","False","100.0","1","1","14","397","0","1","397","100.0","1","100.0","-1","-1","-1","-1"
"pylint.checkers.mapreduce_checker.MapReduceMixin.__init__","False","100.0","4","4","1","1","0","1","1","100.0","4","100.0","-1","-1","-1","-1"
"pylint.interfaces.Interface.__init__","False","100.0","4","4","1","6","0","1","6","100.0","4","100.0","-1","-1","-1","-1"
"pylint.config.save_results","False","100.0","6","6","1","1","0","1","1","100.0","6","100.0","-1","-1","-1","-1"
"pylint.lint.caching.save_results","False","61.5","8","13","27","102","0","1","102","100.0","8","61.5","-1","-1","-1","-1"
"pylint.lint.caching._get_pdata_path","False","60.0","3","5","31","540","0","1","540","100.0","3","60.0","-1","-1","-1","-1"
"pylint.config.load_results","False","100.0","6","6","1","1","0","1","1","100.0","6","100.0","-1","-1","-1","-1"
"pylint.lint.caching.load_results","False","94.4","17","18","29","433","3","3","220","50.8","9","50.0","210","48.5","5","27.8"
"pylint.utils.file_state.FileState.collect_block_lines","False","76.9","10","13","1","1","0","1","1","100.0","10","76.9","-1","-1","-1","-1"
"pylint.epylint.py_run","False","82.1","23","28","2","2","0","1","2","100.0","23","82.1","-1","-1","-1","-1"
"pylint.epylint._get_env","False","100.0","3","3","4","4","0","1","4","100.0","3","100.0","-1","-1","-1","-1"
